ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG Conductivity Difference -Message
2023-07-30T07:09:29.3128458Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,NaN,4.086102,NaN
2023-07-30T07:09:29.4223657Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,NaN,-1.79769313486232E+308,NaN
2023-07-30T07:09:29.4223657Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10237
2023-07-30T07:09:30.4439651Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10239
2023-07-30T07:09:31.4844332Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10239
2023-07-30T07:09:32.3128260Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.01579,4.086601,4.10239
2023-07-30T07:09:32.4223455Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10239
2023-07-30T07:09:32.5139964Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10241
2023-07-30T07:09:33.5544735Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10241
2023-07-30T07:09:34.5839898Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10244
2023-07-30T07:09:35.3128205Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.01534,4.087099,4.10244
2023-07-30T07:09:35.4233397Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10244
2023-07-30T07:09:35.6246607Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10244
2023-07-30T07:09:36.6547278Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10241
2023-07-30T07:09:37.6942205Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10239
2023-07-30T07:09:38.3135275Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.01479,4.087597,4.10239
2023-07-30T07:09:38.4230322Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10239
2023-07-30T07:09:38.7346952Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10239
2023-07-30T07:09:39.7642484Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10233
2023-07-30T07:09:40.8047309Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10231
2023-07-30T07:09:41.3134987Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.01432,4.087994,4.10231
2023-07-30T07:09:41.4230217Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10231
2023-07-30T07:09:41.8342542Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10227
2023-07-30T07:09:42.8747781Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10216
2023-07-30T07:09:43.9152852Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10202
2023-07-30T07:09:44.3135411Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.01353,4.088493,4.10202
2023-07-30T07:09:44.4240798Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10202
2023-07-30T07:09:44.9436655Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10185
2023-07-30T07:09:45.9793341Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10164
2023-07-30T07:09:47.0059875Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10179
2023-07-30T07:09:47.3046764Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.0129,4.08889,4.10179
2023-07-30T07:09:47.4151860Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10179
2023-07-30T07:09:48.0464794Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10183
2023-07-30T07:09:49.0860788Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.1017
2023-07-30T07:09:50.1167713Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10093
2023-07-30T07:09:50.3049485Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.01154,4.089389,4.10093
2023-07-30T07:09:50.4154539Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10093
2023-07-30T07:09:51.1562571Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.09987
2023-07-30T07:09:52.1867831Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.09929
2023-07-30T07:09:53.2262863Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.09931
2023-07-30T07:09:53.3049248Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00952,4.089786,4.09931
2023-07-30T07:09:53.4154444Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.09931
2023-07-30T07:09:54.2568147Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.09974
2023-07-30T07:09:55.2962955Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10027
2023-07-30T07:09:56.3370189Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10081
2023-07-30T07:09:56.3370189Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.01063,4.090183,4.10081
2023-07-30T07:09:56.4156556Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10081
2023-07-30T07:09:57.3666898Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.1012
2023-07-30T07:09:58.4071524Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-1.79769313486232E+308,-1.79769313486232E+308,4.10162
