ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-2174150-3326-Message
2023-07-30T00:00:02.3138060Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167235        13.7674         4.001014        33.4104        13.8008      1500.96        56.8414
2023-07-30T00:00:05.3233263Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167236        13.7645         4.000914        33.4120        13.8438      1501.10        56.9189
2023-07-30T00:00:08.3138607Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167237        13.7617         4.000814        33.4135        13.8332      1501.07        56.8997
2023-07-30T00:00:11.3139542Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167238        13.7603         4.000714        33.4138        13.8645      1501.17        56.9561
2023-07-30T00:00:14.3143969Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167239        13.7603         4.000614        33.4129        13.8321      1501.06        56.8978
2023-07-30T00:00:17.3146860Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167240        13.7617         4.000514        33.4107        13.8723      1501.19        56.9701
2023-07-30T00:00:20.3146813Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167241        13.7645         4.000317        33.4064        13.8299      1501.05        56.8939
2023-07-30T00:00:23.3146724Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167242        13.7681         4.000217        33.4024        13.8645      1501.16        56.9561
2023-07-30T00:00:26.3156592Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167243        13.7752         4.000117        33.3952        13.8438      1501.08        56.9189
2023-07-30T00:00:29.3150141Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167244        13.7874         4.000016        33.3837        13.8980      1501.24        57.0165
2023-07-30T00:00:32.3160097Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167245        13.7995         3.999916        33.3723        13.8822      1501.18        56.9880
2023-07-30T00:00:35.3159924Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167246        13.8130         3.999819        33.3596        13.8699      1501.12        56.9659
2023-07-30T00:00:38.3160456Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167247        13.8251         3.999719        33.3481        13.8709      1501.11        56.9676
2023-07-30T00:00:41.3160310Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167248        13.8350         3.999619        33.3386        13.8439      1501.01        56.9190
2023-07-30T00:00:44.3160376Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167249        13.8436         3.999519        33.3302        13.8590      1501.05        56.9462
2023-07-30T00:00:47.3170136Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167250        13.8493         3.999518        33.3252        13.8426      1500.99        56.9167
2023-07-30T00:00:50.3170115Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167251        13.8585         3.999418        33.3163        13.8549      1501.02        56.9388
2023-07-30T00:00:53.3170014Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      167252        13.8649         3.999418        33.3107        13.8571      1501.02        56.9428
