ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-2174150-3326-Message
2023-07-18T00:00:01.9739491Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       25994        12.9473         3.899116        33.1699        12.9176      1497.75        55.2517
2023-07-18T00:00:04.9749467Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       25995        12.9481         3.899017        33.1684        12.9149      1497.74        55.2468
2023-07-18T00:00:07.9749384Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       25996        12.9488         3.899017        33.1677        12.9125      1497.73        55.2426
2023-07-18T00:00:10.9749325Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       25997        12.9481         3.899116        33.1693        12.9133      1497.73        55.2440
2023-07-18T00:00:13.9751762Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       25998        12.9488         3.899017        33.1677        12.9106      1497.72        55.2390
2023-07-18T00:00:16.9751827Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       25999        12.9502         3.899116        33.1674        12.9088      1497.72        55.2358
2023-07-18T00:00:19.9751575Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26000        12.9524         3.899116        33.1655        12.9028      1497.69        55.2250
2023-07-18T00:00:22.9761467Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26001        12.9560         3.899116        33.1623        12.9122      1497.72        55.2420
2023-07-18T00:00:25.9761427Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26002        12.9589         3.899219        33.1608        12.9109      1497.72        55.2396
2023-07-18T00:00:28.9761318Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26003        12.9610         3.899416        33.1608        12.9150      1497.73        55.2470
2023-07-18T00:00:31.9960376Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26004        12.9618         3.899017        33.1563        12.9186      1497.74        55.2535
2023-07-18T00:00:34.9771171Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26005        12.9625         3.898024        33.1463        12.9199      1497.73        55.2558
2023-07-18T00:00:37.9771033Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26006        12.9625         3.897328        33.1397        12.9258      1497.74        55.2665
2023-07-18T00:00:40.9770952Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26007        12.9610         3.897427        33.1419        12.9313      1497.76        55.2764
2023-07-18T00:00:43.9771015Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26008        12.9603         3.897625        33.1444        12.9404      1497.80        55.2927
2023-07-18T00:00:46.9770828Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26009        12.9589         3.897226        33.1419        12.9460      1497.81        55.3028
2023-07-18T00:00:49.9780746Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       26010        12.9603         3.897226        33.1406        12.9468      1497.81        55.3042
