ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG Conductivity Difference -Message
2023-07-18T00:00:00.7303338Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00364,3.899116,3.90276
2023-07-18T00:00:01.7698313Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00362,3.899116,3.90274
2023-07-18T00:00:01.9739491Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00362,3.899116,3.90274
2023-07-18T00:00:02.8003669Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00358,3.899116,3.9027
2023-07-18T00:00:03.8398529Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00362,3.899116,3.90274
2023-07-18T00:00:04.8703885Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00373,3.899116,3.90285
2023-07-18T00:00:04.9749467Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00383,3.899017,3.90285
2023-07-18T00:00:05.9098820Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00391,3.899017,3.90293
2023-07-18T00:00:06.9404120Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00394,3.899017,3.90296
2023-07-18T00:00:07.9699438Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.0039,3.899017,3.90292
2023-07-18T00:00:07.9749384Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.0039,3.899017,3.90292
2023-07-18T00:00:09.0104375Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.0039,3.899017,3.90292
2023-07-18T00:00:10.0409645Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00384,3.899017,3.90286
2023-07-18T00:00:10.9749325Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00374,3.899116,3.90286
2023-07-18T00:00:11.0704989Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.0036,3.899116,3.90272
2023-07-18T00:00:12.1102528Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00349,3.899116,3.90261
2023-07-18T00:00:13.1407825Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00353,3.899116,3.90265
2023-07-18T00:00:13.9751762Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00363,3.899017,3.90265
2023-07-18T00:00:14.1812776Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00379,3.899017,3.90281
2023-07-18T00:00:15.2108131Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00396,3.899017,3.90298
2023-07-18T00:00:16.2413347Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00424,3.899017,3.90326
2023-07-18T00:00:16.9751827Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,-0.00414,3.899116,3.90326
