ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-0289-Message
2023-07-23T23:59:37.3915182Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9830, c1= 0.04516, s=  0.2274, sv=1472.781, t2= 16.9220
2023-07-23T23:59:38.4220471Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9827, c1= 0.04516, s=  0.2274, sv=1472.781, t2= 16.9221
2023-07-23T23:59:39.4515863Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9829, c1= 0.04516, s=  0.2274, sv=1472.784, t2= 16.9229
2023-07-23T23:59:40.4924235Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9828, c1= 0.04516, s=  0.2274, sv=1472.785, t2= 16.9234
2023-07-23T23:59:41.5219612Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9831, c1= 0.04516, s=  0.2274, sv=1472.789, t2= 16.9244
2023-07-23T23:59:42.5524888Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9836, c1= 0.04515, s=  0.2274, sv=1472.790, t2= 16.9247
2023-07-23T23:59:43.5820407Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9831, c1= 0.04515, s=  0.2274, sv=1472.792, t2= 16.9255
2023-07-23T23:59:44.6125551Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9835, c1= 0.04516, s=  0.2274, sv=1472.794, t2= 16.9259
2023-07-23T23:59:45.6520537Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9828, c1= 0.04516, s=  0.2274, sv=1472.795, t2= 16.9262
2023-07-23T23:59:46.6726200Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9837, c1= 0.04516, s=  0.2274, sv=1472.796, t2= 16.9267
2023-07-23T23:59:47.7127937Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9835, c1= 0.04516, s=  0.2274, sv=1472.800, t2= 16.9277
2023-07-23T23:59:48.7423248Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9831, c1= 0.04516, s=  0.2274, sv=1472.800, t2= 16.9278
2023-07-23T23:59:49.7723039Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9836, c1= 0.04516, s=  0.2274, sv=1472.801, t2= 16.9282
2023-07-23T23:59:50.8028422Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9838, c1= 0.04516, s=  0.2274, sv=1472.804, t2= 16.9290
2023-07-23T23:59:51.8433522Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9838, c1= 0.04516, s=  0.2274, sv=1472.805, t2= 16.9292
2023-07-23T23:59:52.8629177Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9837, c1= 0.04516, s=  0.2274, sv=1472.808, t2= 16.9302
2023-07-23T23:59:53.8934480Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9835, c1= 0.04516, s=  0.2274, sv=1472.810, t2= 16.9309
2023-07-23T23:59:54.9329379Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9833, c1= 0.04516, s=  0.2274, sv=1472.812, t2= 16.9314
2023-07-23T23:59:55.9634779Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9840, c1= 0.04516, s=  0.2274, sv=1472.814, t2= 16.9319
2023-07-23T23:59:56.9933712Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9838, c1= 0.04516, s=  0.2274, sv=1472.813, t2= 16.9318
2023-07-23T23:59:58.0228795Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9838, c1= 0.04516, s=  0.2274, sv=1472.818, t2= 16.9333
2023-07-23T23:59:59.0534766Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 22.9838, c1= 0.04516, s=  0.2274, sv=1472.818, t2= 16.9333
