ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-2174150-3326-Message
2023-06-24T01:55:46.2561505Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           2        10.4080         3.680887        33.3142        10.4493      1489.39        50.8087
2023-06-24T01:55:49.2564080Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           3        10.4088         3.681286        33.3175        10.4260      1489.31        50.7668
2023-06-24T01:55:52.2573812Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           4        10.4095         3.681482        33.3188        10.4157      1489.28        50.7482
2023-06-24T01:55:55.2569881Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           5        10.4110         3.681482        33.3174        10.4120      1489.26        50.7415
2023-06-24T01:55:58.2570241Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           6        10.4185         3.681286        33.3085        10.4181      1489.27        50.7525
2023-06-24T01:56:01.2671057Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           7        10.4425         3.680986        33.2836        10.4567      1489.38        50.8220
2023-06-24T01:56:04.2574006Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           8        10.4605         3.681186        33.2691        10.4678      1489.40        50.8420
2023-06-24T01:56:07.2579632Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           9        10.4830         3.681285        33.2495        10.4795      1489.42        50.8632
2023-06-24T01:56:10.2579649Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          10        10.4882         3.681385        33.2457        10.4859      1489.44        50.8747
2023-06-24T01:56:13.2589872Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          11        10.4762         3.681482        33.2577        10.5202      1489.57        50.9363
2023-06-24T01:56:16.2591803Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          12        10.4545         3.681086        33.2736        10.5233      1489.60        50.9420
2023-06-24T01:56:19.2490709Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          13        10.4365         3.681086        33.2901        10.5332      1489.66        50.9598
2023-06-24T01:56:22.2494568Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          14        10.4290         3.680787        33.2939        10.5472      1489.71        50.9850
2023-06-24T01:56:25.2490297Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          15        10.4275         3.680887        33.2963        10.5487      1489.72        50.9877
2023-06-24T01:56:28.2492825Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          16        10.4313         3.680986        33.2938        10.5573      1489.75        51.0032
2023-06-24T01:56:31.2492395Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          17        10.4425         3.681386        33.2876        10.5598      1489.75        51.0076
2023-06-24T01:56:34.2502799Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          18        10.4538         3.681681        33.2803        10.5727      1489.79        51.0309
2023-06-24T01:56:37.2503992Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          19        10.4688         3.682080        33.2705        10.5632      1489.74        51.0138
2023-06-24T01:56:40.2500701Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          20        10.4822         3.682875        33.2662        10.5542      1489.70        50.9976
2023-06-24T01:56:43.2510140Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          21        10.4965         3.683175        33.2562        10.5513      1489.68        50.9924
2023-06-24T01:56:46.2511799Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          22        10.5077         3.683770        33.2519        10.5673      1489.73        51.0211
2023-06-24T01:56:49.2511147Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          23        10.5219         3.684865        33.2499        10.5712      1489.75        51.0282
2023-06-24T01:56:52.2508139Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          24        10.5317         3.685360        33.2460        10.5745      1489.75        51.0341
2023-06-24T01:56:55.2513742Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          25        10.5437         3.686056        33.2420        10.5729      1489.74        51.0313
2023-06-24T01:56:58.2517604Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          26        10.5489         3.687051        33.2473        10.5766      1489.76        51.0379
2023-06-24T01:57:01.2519005Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          27        10.5542         3.687947        33.2514        10.5844      1489.79        51.0519
2023-06-24T01:57:04.2521697Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          28        10.5557         3.688642        33.2570        10.5847      1489.80        51.0525
2023-06-24T01:57:07.2540477Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          29        10.5564         3.689142        33.2614        10.5902      1489.83        51.0624
2023-06-24T01:57:10.2523531Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          30        10.5579         3.689638        33.2650        10.5904      1489.83        51.0628
2023-06-24T01:57:13.2523736Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          31        10.5601         3.690034        33.2669        10.5977      1489.86        51.0758
2023-06-24T01:57:16.2533180Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          32        10.5639         3.690534        33.2685        10.6030      1489.88        51.0853
2023-06-24T01:57:19.2529527Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          33        10.5669         3.691030        33.2707        10.6048      1489.89        51.0887
2023-06-24T01:57:22.2537334Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          34        10.5699         3.691230        33.2700        10.6089      1489.90        51.0959
2023-06-24T01:57:25.2539566Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          35        10.5729         3.691726        33.2722        10.6131      1489.92        51.1036
2023-06-24T01:57:28.2533198Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          36        10.5766         3.692125        33.2729        10.6184      1489.94        51.1131
2023-06-24T01:57:31.2535513Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          37        10.5796         3.692722        33.2761        10.6169      1489.94        51.1105
2023-06-24T01:57:34.2539589Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          38        10.5841         3.693218        33.2770        10.6207      1489.95        51.1172
2023-06-24T01:57:37.2541144Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          39        10.5871         3.693614        33.2782        10.6143      1489.93        51.1057
2023-06-24T01:57:40.2546699Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          40        10.5908         3.694114        33.2798        10.6134      1489.93        51.1041
2023-06-24T01:57:43.2553436Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          41        10.5953         3.694510        33.2797        10.6158      1489.94        51.1085
2023-06-24T01:57:46.2546499Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          42        10.5998         3.695107        33.2816        10.6207      1489.96        51.1173
2023-06-24T01:57:49.2554693Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          43        10.6036         3.695306        33.2802        10.6329      1490.00        51.1392
2023-06-24T01:57:52.2551472Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          44        10.6073         3.695606        33.2798        10.6379      1490.02        51.1482
2023-06-24T01:57:55.2551479Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          45        10.6110         3.696103        33.2813        10.6453      1490.05        51.1615
2023-06-24T01:57:58.2554084Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          46        10.6133         3.696399        33.2822        10.6457      1490.05        51.1623
2023-06-24T01:58:01.2565762Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          47        10.6140         3.696699        33.2845        10.6500      1490.07        51.1700
2023-06-24T01:58:04.2564912Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          48        10.6148         3.696699        33.2839        10.6535      1490.08        51.1763
2023-06-24T01:58:07.2431286Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          49        10.6148         3.696799        33.2849        10.6639      1490.12        51.1949
