ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-2174150-3326-Message
2023-07-17T21:13:43.9631522Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22668        11.3376         3.793675        33.5888        11.3192      1492.79        52.3746
2023-07-17T21:13:46.9631852Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22669        11.3376         3.793675        33.5888        11.3190      1492.79        52.3742
2023-07-17T21:13:49.9631704Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22670        11.3391         3.793773        33.5885        11.3300      1492.82        52.3939
2023-07-17T21:13:52.9636126Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22671        11.3406         3.793874        33.5881        11.3309      1492.83        52.3957
2023-07-17T21:13:55.9636787Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22672        11.3406         3.793972        33.5891        11.3116      1492.76        52.3609
2023-07-17T21:13:58.9638011Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22673        11.3406         3.794073        33.5901        11.3145      1492.77        52.3662
2023-07-17T21:14:01.9640405Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22674        11.3421         3.794171        33.5897        11.2988      1492.72        52.3378
2023-07-17T21:14:04.9640885Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22675        11.3435         3.794170        33.5883        11.3078      1492.75        52.3540
2023-07-17T21:14:07.9650754Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22676        11.3495         3.794170        33.5829        11.3178      1492.77        52.3720
2023-07-17T21:14:10.9650697Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22677        11.3554         3.794272        33.5785        11.3134      1492.75        52.3641
2023-07-17T21:14:13.9650490Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22678        11.3613         3.794470        33.5751        11.3128      1492.75        52.3631
2023-07-17T21:14:16.9650477Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22679        11.3665         3.794868        33.5743        11.3363      1492.83        52.4054
2023-07-17T21:14:19.9650231Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22680        11.3680         3.795067        33.5749        11.3334      1492.82        52.4001
2023-07-17T21:14:22.9660206Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22681        11.3657         3.795266        33.5789        11.3389      1492.84        52.4100
2023-07-17T21:14:25.9660212Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22682        11.3643         3.795364        33.5812        11.3373      1492.84        52.4071
2023-07-17T21:14:28.9660095Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22683        11.3620         3.795364        33.5833        11.3415      1492.86        52.4147
2023-07-17T21:14:31.9660115Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22684        11.3628         3.795364        33.5826        11.3333      1492.83        52.3999
2023-07-17T21:14:34.9670038Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22685        11.3635         3.795465        33.5829        11.3320      1492.82        52.3976
2023-07-17T21:14:37.9669976Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22686        11.3657         3.795566        33.5819        11.3317      1492.82        52.3971
2023-07-17T21:14:40.9670088Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22687        11.3702         3.795566        33.5779        11.3535      1492.89        52.4363
2023-07-17T21:14:43.9669957Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22688        11.3754         3.795664        33.5741        11.3638      1492.92        52.4549
2023-07-17T21:14:46.9669679Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22689        11.3783         3.795765        33.5724        11.3718      1492.95        52.4692
2023-07-17T21:14:49.9671120Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22690        11.3812         3.796062        33.5727        11.3678      1492.94        52.4620
2023-07-17T21:14:52.9681005Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22691        11.3835         3.796163        33.5716        11.3430      1492.85        52.4174
2023-07-17T21:14:55.9680955Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22692        11.3857         3.796362        33.5716        11.3764      1492.97        52.4774
2023-07-17T21:14:58.9680781Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22693        11.3864         3.796658        33.5738        11.3687      1492.94        52.4637
2023-07-17T21:15:01.9680818Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22694        11.3894         3.796760        33.5721        11.3603      1492.91        52.4485
2023-07-17T21:15:04.9690851Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22695        11.3909         3.796857        33.5717        11.3953      1493.03        52.5115
2023-07-17T21:15:07.9690558Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22696        11.3975         3.796958        33.5667        11.3747      1492.95        52.4744
2023-07-17T21:15:10.9690433Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22697        11.4027         3.797255        33.5649        11.3629      1492.91        52.4533
2023-07-17T21:15:13.9690446Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22698        11.4071         3.797454        33.5628        11.3409      1492.83        52.4137
2023-07-17T21:15:16.9690251Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22699        11.4093         3.797852        33.5648        11.3563      1492.89        52.4413
2023-07-17T21:15:19.9700271Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22700        11.4123         3.798051        33.5640        11.3713      1492.94        52.4683
2023-07-17T21:15:22.9700153Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22701        11.4160         3.798250        33.5626        11.3541      1492.88        52.4374
2023-07-17T21:15:25.9700134Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22702        11.4190         3.798449        33.5619        11.3770      1492.96        52.4786
2023-07-17T21:15:28.9700001Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22703        11.4226         3.798745        33.5614        11.3972      1493.03        52.5149
2023-07-17T21:15:31.9707548Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22704        11.4248         3.799046        33.5624        11.3632      1492.91        52.4538
2023-07-17T21:15:34.9807059Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22705        11.4248         3.799343        33.5653        11.3597      1492.90        52.4475
2023-07-17T21:15:37.9707439Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22706        11.4204         3.799542        33.5713        11.4069      1493.07        52.5323
2023-07-17T21:15:40.9707204Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22707        11.4182         3.799542        33.5733        11.3701      1492.95        52.4662
2023-07-17T21:15:43.9717158Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22708        11.4167         3.799542        33.5747        11.3944      1493.03        52.5100
2023-07-17T21:15:46.9618852Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22709        11.4175         3.799643        33.5750        11.4051      1493.07        52.5291
2023-07-17T21:15:49.9719119Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22710        11.4197         3.799643        33.5730        11.3843      1492.99        52.4918
2023-07-17T21:15:52.9719072Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22711        11.4226         3.799643        33.5703        11.3727      1492.95        52.4709
2023-07-17T21:15:55.9720602Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22712        11.4263         3.799842        33.5689        11.3783      1492.97        52.4809
2023-07-17T21:15:58.9720366Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22713        11.4271         3.799940        33.5692        11.3806      1492.98        52.4851
2023-07-17T21:16:01.9625594Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22714        11.4307         3.800139        33.5678        11.4040      1493.06        52.5272
2023-07-17T21:16:04.9625587Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22715        11.4345         3.800338        33.5664        11.3961      1493.03        52.5129
2023-07-17T21:16:07.9626550Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22716        11.4374         3.800439        33.5647        11.3966      1493.03        52.5139
2023-07-17T21:16:10.9636558Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22717        11.4403         3.800537        33.5630        11.3835      1492.98        52.4903
2023-07-17T21:16:13.9531851Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22718        11.4411         3.800837        33.5652        11.3922      1493.01        52.5060
2023-07-17T21:16:16.9531808Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22719        11.4403         3.800837        33.5659        11.3889      1493.00        52.4999
2023-07-17T21:16:19.9531698Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22720        11.4396         3.800935        33.5675        11.3962      1493.03        52.5131
2023-07-17T21:16:22.9541498Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22721        11.4396         3.800935        33.5675        11.4062      1493.06        52.5312
2023-07-17T21:16:25.9541488Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22722        11.4403         3.800935        33.5669        11.4158      1493.10        52.5485
2023-07-17T21:16:28.9541463Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22723        11.4426         3.801036        33.5659        11.4218      1493.12        52.5593
2023-07-17T21:16:31.9548017Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22724        11.4441         3.801134        33.5655        11.4048      1493.06        52.5286
2023-07-17T21:16:34.9547973Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,       22725        11.4455         3.801235        33.5651        11.4199      1493.11        52.5558
