ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-2174150-3326-Message
2023-07-01T00:00:00.8562962Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199287        14.9303         4.059325        32.9479        14.7898      1503.62        58.6216
2023-07-01T00:00:03.8358863Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199288        14.9310         4.059423        32.9482        14.7860      1503.60        58.6149
2023-07-01T00:00:06.8563766Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199289        14.9324         4.059523        32.9479        14.7753      1503.57        58.5956
2023-07-01T00:00:09.8364533Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199290        14.9330         4.059523        32.9473        14.7830      1503.59        58.6094
2023-07-01T00:00:12.8567797Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199291        14.9338         4.059624        32.9476        14.7906      1503.62        58.6231
2023-07-01T00:00:15.8369990Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199292        14.9352         4.059721        32.9473        14.7927      1503.62        58.6269
2023-07-01T00:00:18.8569999Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199293        14.9373         4.059822        32.9465        14.7900      1503.61        58.6220
2023-07-01T00:00:21.8380720Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199294        14.9387         4.059923        32.9462        14.7844      1503.60        58.6119
2023-07-01T00:00:24.8582841Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199295        14.9394         4.059923        32.9456        14.7854      1503.60        58.6137
2023-07-01T00:00:27.8383390Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199296        14.9387         4.060121        32.9480        14.7861      1503.60        58.6150
2023-07-01T00:00:30.8583118Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199297        14.9387         4.060020        32.9471        14.7859      1503.60        58.6147
2023-07-01T00:00:33.8383827Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199298        14.9394         4.060020        32.9465        14.7892      1503.61        58.6206
2023-07-01T00:00:36.8582964Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199299        14.9394         4.060020        32.9465        14.7904      1503.62        58.6228
2023-07-01T00:00:39.8393769Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199300        14.9401         4.060121        32.9468        14.7888      1503.61        58.6198
2023-07-01T00:00:42.8592792Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      199301        14.9408         4.060222        32.9471        14.7886      1503.61        58.6194
