ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-0289-Message
2023-07-17T23:57:14.2895021Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9872, c1= 3.90311, s= 33.1728, sv=1497.712, t2= 12.9055
2023-07-17T23:57:15.3200264Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9867, c1= 3.90302, s= 33.1724, sv=1497.702, t2= 12.9026
2023-07-17T23:57:16.3595197Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9861, c1= 3.90302, s= 33.1729, sv=1497.696, t2= 12.9006
2023-07-17T23:57:17.3900561Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9873, c1= 3.90316, s= 33.1732, sv=1497.706, t2= 12.9036
2023-07-17T23:57:18.4195960Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9886, c1= 3.90328, s= 33.1732, sv=1497.710, t2= 12.9049
2023-07-17T23:57:19.4600834Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9896, c1= 3.90338, s= 33.1733, sv=1497.708, t2= 12.9041
2023-07-17T23:57:20.4896175Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9911, c1= 3.90343, s= 33.1725, sv=1497.703, t2= 12.9028
2023-07-17T23:57:21.5201425Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9916, c1= 3.90351, s= 33.1728, sv=1497.701, t2= 12.9024
2023-07-17T23:57:22.5596476Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9926, c1= 3.90363, s= 33.1730, sv=1497.697, t2= 12.9011
2023-07-17T23:57:23.5901728Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9944, c1= 3.90379, s= 33.1729, sv=1497.688, t2= 12.8983
2023-07-17T23:57:24.6306730Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9959, c1= 3.90386, s= 33.1723, sv=1497.682, t2= 12.8968
2023-07-17T23:57:25.6601912Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9966, c1= 3.90395, s= 33.1725, sv=1497.689, t2= 12.8988
2023-07-17T23:57:26.6907276Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9976, c1= 3.90403, s= 33.1724, sv=1497.699, t2= 12.9019
2023-07-17T23:57:27.7302194Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9985, c1= 3.90413, s= 33.1726, sv=1497.705, t2= 12.9034
2023-07-17T23:57:28.7607451Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9998, c1= 3.90419, s= 33.1721, sv=1497.710, t2= 12.9053
2023-07-17T23:57:29.7902868Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 13.0002, c1= 3.90423, s= 33.1721, sv=1497.713, t2= 12.9060
2023-07-17T23:57:30.8307789Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9996, c1= 3.90419, s= 33.1722, sv=1497.711, t2= 12.9054
2023-07-17T23:57:31.8603370Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9990, c1= 3.90405, s= 33.1714, sv=1497.716, t2= 12.9072
2023-07-17T23:57:32.9008072Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9982, c1= 3.90397, s= 33.1713, sv=1497.717, t2= 12.9076
2023-07-17T23:57:33.9313255Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9968, c1= 3.90389, s= 33.1718, sv=1497.722, t2= 12.9088
2023-07-17T23:57:34.9608626Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9957, c1= 3.90377, s= 33.1716, sv=1497.727, t2= 12.9105
2023-07-17T23:57:36.0013549Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9949, c1= 3.90361, s= 33.1709, sv=1497.734, t2= 12.9129
2023-07-17T23:57:37.0309080Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9928, c1= 3.90347, s= 33.1714, sv=1497.743, t2= 12.9153
2023-07-17T23:57:38.0713942Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9920, c1= 3.90347, s= 33.1721, sv=1497.745, t2= 12.9158
2023-07-17T23:57:39.1009181Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9925, c1= 3.90351, s= 33.1720, sv=1497.746, t2= 12.9160
2023-07-17T23:57:40.1314482Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9928, c1= 3.90349, s= 33.1716, sv=1497.739, t2= 12.9141
2023-07-17T23:57:41.1709448Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9919, c1= 3.90342, s= 33.1716, sv=1497.736, t2= 12.9131
2023-07-17T23:57:42.2014719Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9908, c1= 3.90334, s= 33.1719, sv=1497.734, t2= 12.9123
2023-07-17T23:57:43.2319974Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9901, c1= 3.90324, s= 33.1715, sv=1497.731, t2= 12.9118
2023-07-17T23:57:44.2714929Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9887, c1= 3.90313, s= 33.1717, sv=1497.732, t2= 12.9119
2023-07-17T23:57:45.3020279Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9883, c1= 3.90310, s= 33.1717, sv=1497.720, t2= 12.9084
2023-07-17T23:57:46.3415163Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9885, c1= 3.90313, s= 33.1720, sv=1497.708, t2= 12.9046
2023-07-17T23:57:47.3720491Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9891, c1= 3.90323, s= 33.1723, sv=1497.700, t2= 12.9023
2023-07-17T23:57:48.4015829Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9904, c1= 3.90334, s= 33.1722, sv=1497.697, t2= 12.9012
2023-07-17T23:57:49.4420759Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9919, c1= 3.90342, s= 33.1716, sv=1497.691, t2= 12.8998
2023-07-17T23:57:50.4716116Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9930, c1= 3.90350, s= 33.1715, sv=1497.703, t2= 12.9033
2023-07-17T23:57:51.5121006Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9934, c1= 3.90353, s= 33.1714, sv=1497.706, t2= 12.9042
2023-07-17T23:57:52.5426272Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9942, c1= 3.90357, s= 33.1711, sv=1497.714, t2= 12.9068
2023-07-17T23:57:53.5721627Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9955, c1= 3.90375, s= 33.1717, sv=1497.728, t2= 12.9106
2023-07-17T23:57:54.6126542Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9977, c1= 3.90393, s= 33.1714, sv=1497.735, t2= 12.9128
2023-07-17T23:57:55.6421858Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9995, c1= 3.90409, s= 33.1713, sv=1497.733, t2= 12.9122
2023-07-17T23:57:56.6727177Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 13.0007, c1= 3.90417, s= 33.1710, sv=1497.716, t2= 12.9074
2023-07-17T23:57:57.7122151Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 13.0023, c1= 3.90427, s= 33.1706, sv=1497.707, t2= 12.9048
2023-07-17T23:57:58.7427392Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 13.0033, c1= 3.90439, s= 33.1708, sv=1497.699, t2= 12.9023
2023-07-17T23:57:59.7822366Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 13.0046, c1= 3.90445, s= 33.1703, sv=1497.701, t2= 12.9031
2023-07-17T23:58:00.8127682Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 13.0047, c1= 3.90445, s= 33.1702, sv=1497.699, t2= 12.9025
2023-07-17T23:58:01.8433062Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 13.0042, c1= 3.90435, s= 33.1697, sv=1497.679, t2= 12.8967
2023-07-17T23:58:02.8827914Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 13.0035, c1= 3.90427, s= 33.1695, sv=1497.675, t2= 12.8957
2023-07-17T23:58:03.9133343Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 13.0017, c1= 3.90417, s= 33.1702, sv=1497.677, t2= 12.8961
2023-07-17T23:58:04.9428610Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 13.0009, c1= 3.90407, s= 33.1699, sv=1497.677, t2= 12.8961
2023-07-17T23:58:05.9833457Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9994, c1= 3.90393, s= 33.1699, sv=1497.680, t2= 12.8969
2023-07-17T23:58:07.0228457Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9972, c1= 3.90366, s= 33.1693, sv=1497.679, t2= 12.8969
2023-07-17T23:58:08.0533734Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9945, c1= 3.90343, s= 33.1695, sv=1497.684, t2= 12.8983
2023-07-17T23:58:09.0829887Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9925, c1= 3.90327, s= 33.1697, sv=1497.691, t2= 12.9003
2023-07-17T23:58:10.1135481Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9918, c1= 3.90321, s= 33.1698, sv=1497.698, t2= 12.9024
2023-07-17T23:58:11.1530148Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9915, c1= 3.90326, s= 33.1704, sv=1497.696, t2= 12.9017
2023-07-17T23:58:12.1835430Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9924, c1= 3.90337, s= 33.1708, sv=1497.696, t2= 12.9014
2023-07-17T23:58:13.2240302Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9941, c1= 3.90354, s= 33.1708, sv=1497.690, t2= 12.8997
2023-07-17T23:58:14.2535631Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9961, c1= 3.90368, s= 33.1704, sv=1497.695, t2= 12.9013
2023-07-17T23:58:15.2840969Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9973, c1= 3.90374, s= 33.1700, sv=1497.695, t2= 12.9014
2023-07-17T23:58:16.3235920Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9975, c1= 3.90375, s= 33.1699, sv=1497.695, t2= 12.9014
2023-07-17T23:58:17.3564442Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9976, c1= 3.90373, s= 33.1696, sv=1497.698, t2= 12.9025
2023-07-17T23:58:18.3936198Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9963, c1= 3.90361, s= 33.1696, sv=1497.701, t2= 12.9033
2023-07-17T23:58:19.4241483Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9950, c1= 3.90341, s= 33.1689, sv=1497.697, t2= 12.9025
2023-07-17T23:58:20.4536805Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9926, c1= 3.90318, s= 33.1687, sv=1497.695, t2= 12.9019
2023-07-17T23:58:21.4941680Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9907, c1= 3.90308, s= 33.1694, sv=1497.693, t2= 12.9010
2023-07-17T23:58:22.5247041Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9898, c1= 3.90300, s= 33.1695, sv=1497.687, t2= 12.8994
2023-07-17T23:58:23.5641928Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9885, c1= 3.90282, s= 33.1689, sv=1497.685, t2= 12.8989
2023-07-17T23:58:24.5947321Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9861, c1= 3.90262, s= 33.1691, sv=1497.668, t2= 12.8938
2023-07-17T23:58:25.6242661Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9844, c1= 3.90250, s= 33.1695, sv=1497.669, t2= 12.8940
2023-07-17T23:58:26.6647563Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9843, c1= 3.90256, s= 33.1701, sv=1497.677, t2= 12.8962
2023-07-17T23:58:27.6942836Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9856, c1= 3.90266, s= 33.1700, sv=1497.676, t2= 12.8957
2023-07-17T23:58:28.7248168Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9860, c1= 3.90271, s= 33.1701, sv=1497.677, t2= 12.8960
2023-07-17T23:58:29.7643181Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9870, c1= 3.90275, s= 33.1696, sv=1497.668, t2= 12.8935
2023-07-17T23:58:30.7948468Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9875, c1= 3.90282, s= 33.1698, sv=1497.665, t2= 12.8926
2023-07-17T23:58:31.8353295Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9882, c1= 3.90288, s= 33.1697, sv=1497.669, t2= 12.8937
2023-07-17T23:58:32.8648648Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9886, c1= 3.90290, s= 33.1695, sv=1497.675, t2= 12.8956
2023-07-17T23:58:33.8928644Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9888, c1= 3.90288, s= 33.1692, sv=1497.684, t2= 12.8986
2023-07-17T23:58:34.9264729Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9882, c1= 3.90290, s= 33.1700, sv=1497.692, t2= 12.9005
2023-07-17T23:58:35.9540825Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9890, c1= 3.90291, s= 33.1694, sv=1497.705, t2= 12.9047
2023-07-17T23:58:36.9836162Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9894, c1= 3.90300, s= 33.1698, sv=1497.708, t2= 12.9055
2023-07-17T23:58:38.0241091Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9904, c1= 3.90304, s= 33.1694, sv=1497.713, t2= 12.9072
2023-07-17T23:58:39.0536532Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9904, c1= 3.90304, s= 33.1693, sv=1497.715, t2= 12.9076
2023-07-17T23:58:40.0941280Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9900, c1= 3.90302, s= 33.1695, sv=1497.711, t2= 12.9063
2023-07-17T23:58:41.1242030Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9900, c1= 3.90296, s= 33.1689, sv=1497.701, t2= 12.9035
2023-07-17T23:58:42.1547308Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9892, c1= 3.90288, s= 33.1689, sv=1497.705, t2= 12.9048
2023-07-17T23:58:43.1942268Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9883, c1= 3.90277, s= 33.1687, sv=1497.708, t2= 12.9057
2023-07-17T23:58:44.2247519Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9866, c1= 3.90265, s= 33.1690, sv=1497.708, t2= 12.9057
2023-07-17T23:58:45.2642441Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9847, c1= 3.90251, s= 33.1693, sv=1497.706, t2= 12.9051
2023-07-17T23:58:46.2947728Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9839, c1= 3.90244, s= 33.1694, sv=1497.703, t2= 12.9041
2023-07-17T23:58:47.3243152Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9837, c1= 3.90240, s= 33.1691, sv=1497.681, t2= 12.8975
2023-07-17T23:58:48.3648083Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9828, c1= 3.90232, s= 33.1692, sv=1497.668, t2= 12.8936
2023-07-17T23:58:49.3953379Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9825, c1= 3.90228, s= 33.1691, sv=1497.660, t2= 12.8913
2023-07-17T23:58:50.4248706Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9824, c1= 3.90225, s= 33.1689, sv=1497.660, t2= 12.8913
2023-07-17T23:58:51.4653634Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9818, c1= 3.90221, s= 33.1691, sv=1497.665, t2= 12.8929
2023-07-17T23:58:52.4948889Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9816, c1= 3.90227, s= 33.1698, sv=1497.672, t2= 12.8946
2023-07-17T23:58:53.5353808Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9824, c1= 3.90238, s= 33.1701, sv=1497.669, t2= 12.8936
2023-07-17T23:58:54.5652374Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9840, c1= 3.90256, s= 33.1704, sv=1497.656, t2= 12.8896
2023-07-17T23:58:55.5957697Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9868, c1= 3.90280, s= 33.1702, sv=1497.641, t2= 12.8854
2023-07-17T23:58:56.6352636Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9892, c1= 3.90299, s= 33.1700, sv=1497.638, t2= 12.8846
2023-07-17T23:58:57.6657990Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9911, c1= 3.90314, s= 33.1697, sv=1497.643, t2= 12.8862
2023-07-17T23:58:58.6953261Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9922, c1= 3.90322, s= 33.1695, sv=1497.644, t2= 12.8864
2023-07-17T23:58:59.7358237Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9937, c1= 3.90332, s= 33.1692, sv=1497.653, t2= 12.8892
2023-07-17T23:59:00.7653557Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9944, c1= 3.90337, s= 33.1690, sv=1497.663, t2= 12.8922
2023-07-17T23:59:01.8058394Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9943, c1= 3.90331, s= 33.1686, sv=1497.669, t2= 12.8941
2023-07-17T23:59:02.8389327Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9936, c1= 3.90323, s= 33.1684, sv=1497.671, t2= 12.8948
2023-07-17T23:59:03.8659038Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9932, c1= 3.90327, s= 33.1691, sv=1497.671, t2= 12.8945
2023-07-17T23:59:04.9063962Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9942, c1= 3.90335, s= 33.1690, sv=1497.673, t2= 12.8952
2023-07-17T23:59:05.9359333Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9941, c1= 3.90328, s= 33.1683, sv=1497.678, t2= 12.8971
2023-07-17T23:59:06.9764261Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9922, c1= 3.90304, s= 33.1677, sv=1497.680, t2= 12.8978
2023-07-17T23:59:08.0059613Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9891, c1= 3.90272, s= 33.1674, sv=1497.685, t2= 12.8993
2023-07-17T23:59:09.0364907Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9857, c1= 3.90250, s= 33.1684, sv=1497.694, t2= 12.9017
2023-07-17T23:59:10.0759820Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9837, c1= 3.90232, s= 33.1684, sv=1497.700, t2= 12.9035
2023-07-17T23:59:11.1065195Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9823, c1= 3.90226, s= 33.1691, sv=1497.707, t2= 12.9054
2023-07-17T23:59:12.1460161Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9817, c1= 3.90218, s= 33.1688, sv=1497.710, t2= 12.9063
2023-07-17T23:59:13.1765427Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9811, c1= 3.90213, s= 33.1689, sv=1497.709, t2= 12.9062
2023-07-17T23:59:14.2070652Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9800, c1= 3.90196, s= 33.1683, sv=1497.705, t2= 12.9051
2023-07-17T23:59:15.2465663Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9772, c1= 3.90172, s= 33.1684, sv=1497.699, t2= 12.9033
2023-07-17T23:59:16.2770946Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9752, c1= 3.90156, s= 33.1686, sv=1497.695, t2= 12.9019
2023-07-17T23:59:17.3066225Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9745, c1= 3.90156, s= 33.1693, sv=1497.691, t2= 12.9006
2023-07-17T23:59:18.3471229Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9747, c1= 3.90158, s= 33.1693, sv=1497.688, t2= 12.8995
2023-07-17T23:59:19.3766606Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9745, c1= 3.90160, s= 33.1697, sv=1497.689, t2= 12.8998
2023-07-17T23:59:20.4171449Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9750, c1= 3.90160, s= 33.1692, sv=1497.689, t2= 12.9000
2023-07-17T23:59:21.4466789Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9760, c1= 3.90174, s= 33.1696, sv=1497.681, t2= 12.8974
2023-07-17T23:59:22.4772182Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9778, c1= 3.90194, s= 33.1700, sv=1497.677, t2= 12.8961
2023-07-17T23:59:23.5176958Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9796, c1= 3.90206, s= 33.1695, sv=1497.683, t2= 12.8980
2023-07-17T23:59:24.5472330Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9809, c1= 3.90214, s= 33.1691, sv=1497.690, t2= 12.9002
2023-07-17T23:59:25.5877207Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9818, c1= 3.90224, s= 33.1693, sv=1497.695, t2= 12.9018
2023-07-17T23:59:26.6172592Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9825, c1= 3.90233, s= 33.1696, sv=1497.697, t2= 12.9022
2023-07-17T23:59:27.6477964Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9845, c1= 3.90247, s= 33.1691, sv=1497.692, t2= 12.9009
2023-07-17T23:59:28.6872795Z, 52da8203-a249-e411-b0cc-f8bc1246af59, t1= 12.9861, c1= 3.90263, s= 33.1692, sv=1497.686, t2= 12.8989
