ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: Fluorometer-6993RTD-Message
2021-09-21T23:59:55.2001399Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9202 ::  9/21/21 15:23:56 = 1.776  (RAW)   11.9 (C)
2021-09-22T00:00:00.2102540Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9203 ::  9/21/21 15:24:01 = 1.765  (RAW)   11.8 (C)
2021-09-22T00:00:05.1999592Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9204 ::  9/21/21 15:24:06 = 1.770  (RAW)   11.8 (C)
2021-09-22T00:00:10.2006643Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9205 ::  9/21/21 15:24:11 = 1.774  (RAW)   11.8 (C)
2021-09-22T00:00:15.2604270Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9206 ::  9/21/21 15:24:16 = 1.771  (RAW)   11.8 (C)
2021-09-22T00:00:20.2410073Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9207 ::  9/21/21 15:24:21 = 1.766  (RAW)   11.8 (C)
2021-09-22T00:00:25.2413255Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9208 ::  9/21/21 15:24:26 = 1.769  (RAW)   11.8 (C)
2021-09-22T00:00:30.2407900Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9209 ::  9/21/21 15:24:31 = 1.773  (RAW)   11.8 (C)
2021-09-22T00:00:35.3010057Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9210 ::  9/21/21 15:24:36 = 1.771  (RAW)   11.8 (C)
2021-09-22T00:00:40.2415680Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9211 ::  9/21/21 15:24:41 = 1.772  (RAW)   11.8 (C)
2021-09-22T00:00:45.2417550Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9212 ::  9/21/21 15:24:46 = 1.767  (RAW)   11.8 (C)
2021-09-22T00:00:50.2416286Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9213 ::  9/21/21 15:24:51 = 1.784  (RAW)   11.8 (C)
2021-09-22T00:00:55.2425754Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9214 ::  9/21/21 15:24:56 = 1.776  (RAW)   11.8 (C)
2021-09-22T00:01:00.2322558Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9215 ::  9/21/21 15:25:01 = 1.773  (RAW)   11.8 (C)
2021-09-22T00:01:05.3020991Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9216 ::  9/21/21 15:25:06 = 1.768  (RAW)   11.8 (C)
2021-09-22T00:01:10.2425055Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9217 ::  9/21/21 15:25:11 = 1.776  (RAW)   11.8 (C)
2021-09-22T00:01:15.2431902Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9218 ::  9/21/21 15:25:16 = 1.775  (RAW)   11.8 (C)
2021-09-22T00:01:20.2332287Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9219 ::  9/21/21 15:25:21 = 1.786  (RAW)   11.8 (C)
2021-09-22T00:01:25.2333832Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9220 ::  9/21/21 15:25:26 = 1.790  (RAW)   11.7 (C)
2021-09-22T00:01:30.2236382Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9221 ::  9/21/21 15:25:31 = 1.795  (RAW)   11.7 (C)
2021-09-22T00:01:35.2935549Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9222 ::  9/21/21 15:25:36 = 1.790  (RAW)   11.7 (C)
2021-09-22T00:01:40.2342389Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9223 ::  9/21/21 15:25:41 = 1.783  (RAW)   11.7 (C)
2021-09-22T00:01:45.2344047Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9224 ::  9/21/21 15:25:46 = 1.779  (RAW)   11.7 (C)
2021-09-22T00:01:50.2144425Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9225 ::  9/21/21 15:25:51 = 1.777  (RAW)   11.7 (C)
2021-09-22T00:01:55.2147648Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9226 ::  9/21/21 15:25:56 = 1.772  (RAW)   11.7 (C)
2021-09-22T00:02:00.2042838Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9227 ::  9/21/21 15:26:01 = 1.766  (RAW)   11.7 (C)
2021-09-22T00:02:05.2651916Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9228 ::  9/21/21 15:26:06 = 1.764  (RAW)   11.7 (C)
2021-09-22T00:02:10.2046773Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9229 ::  9/21/21 15:26:11 = 1.778  (RAW)   11.7 (C)
2021-09-22T00:02:15.2048668Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9230 ::  9/21/21 15:26:16 = 1.774  (RAW)   11.7 (C)
2021-09-22T00:02:20.2551468Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9231 ::  9/21/21 15:26:21 = 1.769  (RAW)   11.7 (C)
2021-09-22T00:02:25.2558145Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9232 ::  9/21/21 15:26:26 = 1.775  (RAW)   11.7 (C)
2021-09-22T00:02:30.2475160Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9233 ::  9/21/21 15:26:31 = 1.778  (RAW)   11.7 (C)
2021-09-22T00:02:35.2413800Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9234 ::  9/21/21 15:26:36 = 1.781  (RAW)   11.7 (C)
2021-09-22T00:02:40.2419581Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9235 ::  9/21/21 15:26:41 = 1.773  (RAW)   11.7 (C)
2021-09-22T00:02:45.2419130Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9236 ::  9/21/21 15:26:46 = 1.776  (RAW)   11.7 (C)
2021-09-22T00:02:50.2322019Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9237 ::  9/21/21 15:26:51 = 1.787  (RAW)   11.7 (C)
2021-09-22T00:02:55.2319327Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9238 ::  9/21/21 15:26:56 = 1.803  (RAW)   11.7 (C)
2021-09-22T00:03:00.2321727Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9239 ::  9/21/21 15:27:01 = 1.803  (RAW)   11.7 (C)
2021-09-22T00:03:05.2227022Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9240 ::  9/21/21 15:27:06 = 1.800  (RAW)   11.7 (C)
2021-09-22T00:03:10.2228591Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9241 ::  9/21/21 15:27:11 = 1.791  (RAW)   11.7 (C)
2021-09-22T00:03:15.2230204Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9242 ::  9/21/21 15:27:16 = 1.807  (RAW)   11.7 (C)
2021-09-22T00:03:20.2132322Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9243 ::  9/21/21 15:27:21 = 1.806  (RAW)   11.6 (C)
2021-09-22T00:03:25.2131352Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9244 ::  9/21/21 15:27:26 = 1.796  (RAW)   11.6 (C)
2021-09-22T00:03:30.2034984Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9245 ::  9/21/21 15:27:31 = 1.794  (RAW)   11.6 (C)
2021-09-22T00:03:35.2137456Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9246 ::  9/21/21 15:27:36 = 1.791  (RAW)   11.6 (C)
2021-09-22T00:03:40.2139251Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9247 ::  9/21/21 15:27:41 = 1.804  (RAW)   11.6 (C)
2021-09-22T00:03:45.2140681Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9248 ::  9/21/21 15:27:46 = 1.803  (RAW)   11.6 (C)
2021-09-22T00:03:50.2138621Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9249 ::  9/21/21 15:27:51 = 1.806  (RAW)   11.6 (C)
2021-09-22T00:03:55.2041740Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9250 ::  9/21/21 15:27:56 = 1.804  (RAW)   11.6 (C)
2021-09-22T00:04:00.2049719Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9251 ::  9/21/21 15:28:01 = 1.812  (RAW)   11.6 (C)
2021-09-22T00:04:05.2043768Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  9252 ::  9/21/21 15:28:06 = 1.824  (RAW)   11.6 (C)
