ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: Fluorometer-6993RTD-Message
2021-08-05 23:59:57Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2193 ::  8/05/21 15:24:55 = 0.927  (RAW)   11.1 (C)
2021-08-06 00:00:02Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2194 ::  8/05/21 15:25:00 = 0.918  (RAW)   11.1 (C)
2021-08-06 00:00:07Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2195 ::  8/05/21 15:25:05 = 0.926  (RAW)   11.1 (C)
2021-08-06 00:00:12Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2196 ::  8/05/21 15:25:10 = 0.925  (RAW)   11.1 (C)
2021-08-06 00:00:17Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2197 ::  8/05/21 15:25:15 = 0.931  (RAW)   11.1 (C)
2021-08-06 00:00:22Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2198 ::  8/05/21 15:25:20 = 0.925  (RAW)   11.1 (C)
2021-08-06 00:00:27Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2199 ::  8/05/21 15:25:25 = 0.931  (RAW)   11.1 (C)
2021-08-06 00:00:32Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2200 ::  8/05/21 15:25:30 = 0.920  (RAW)   11.1 (C)
2021-08-06 00:00:37Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2201 ::  8/05/21 15:25:35 = 0.921  (RAW)   11.1 (C)
2021-08-06 00:00:42Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2202 ::  8/05/21 15:25:40 = 0.921  (RAW)   11.1 (C)
2021-08-06 00:00:47Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2203 ::  8/05/21 15:25:45 = 0.926  (RAW)   11.1 (C)
2021-08-06 00:00:52Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2204 ::  8/05/21 15:25:50 = 0.933  (RAW)   11.2 (C)
2021-08-06 00:00:57Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2205 ::  8/05/21 15:25:55 = 0.928  (RAW)   11.2 (C)
2021-08-06 00:01:02Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2206 ::  8/05/21 15:26:00 = 0.947  (RAW)   11.2 (C)
2021-08-06 00:01:07Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2207 ::  8/05/21 15:26:05 = 0.967  (RAW)   11.2 (C)
2021-08-06 00:01:12Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2208 ::  8/05/21 15:26:10 = 0.952  (RAW)   11.2 (C)
2021-08-06 00:01:17Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2209 ::  8/05/21 15:26:15 = 0.951  (RAW)   11.3 (C)
2021-08-06 00:01:22Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2210 ::  8/05/21 15:26:20 = 0.958  (RAW)   11.3 (C)
2021-08-06 00:01:27Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2211 ::  8/05/21 15:26:25 = 0.964  (RAW)   11.3 (C)
2021-08-06 00:01:32Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2212 ::  8/05/21 15:26:30 = 0.988  (RAW)   11.3 (C)
2021-08-06 00:01:37Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2213 ::  8/05/21 15:26:35 = 0.992  (RAW)   11.3 (C)
2021-08-06 00:01:42Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2214 ::  8/05/21 15:26:40 = 0.988  (RAW)   11.3 (C)
2021-08-06 00:01:47Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2215 ::  8/05/21 15:26:45 = 0.991  (RAW)   11.3 (C)
2021-08-06 00:01:52Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2216 ::  8/05/21 15:26:50 = 0.989  (RAW)   11.3 (C)
2021-08-06 00:01:57Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2217 ::  8/05/21 15:26:55 = 0.987  (RAW)   11.3 (C)
2021-08-06 00:02:02Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2218 ::  8/05/21 15:27:00 = 0.988  (RAW)   11.3 (C)
2021-08-06 00:02:07Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2219 ::  8/05/21 15:27:05 = 0.981  (RAW)   11.3 (C)
2021-08-06 00:02:12Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2220 ::  8/05/21 15:27:10 = 0.973  (RAW)   11.3 (C)
2021-08-06 00:02:17Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2221 ::  8/05/21 15:27:15 = 0.962  (RAW)   11.2 (C)
2021-08-06 00:02:22Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2222 ::  8/05/21 15:27:20 = 0.966  (RAW)   11.2 (C)
2021-08-06 00:02:27Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  2223 ::  8/05/21 15:27:25 = 0.958  (RAW)   11.2 (C)
