ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: GNSS-6452-$GPGGA
2023-07-21T18:13:38.0915481Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,181337.00,4437.5835,N,12402.8829,W,2,12,0.8,35.3,M,-21.8,M,,*6B
2023-07-21T18:13:38.4122035Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,181338.00,4437.5835,N,12402.8829,W,2,12,0.8,35.3,M,-21.8,M,,*64
2023-07-21T18:13:39.3720258Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,181339.00,4437.5834,N,12402.8829,W,2,12,0.8,35.3,M,-21.8,M,,*64
2023-07-21T18:13:41.0915274Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,181340.00,4437.5833,N,12402.8830,W,2,12,0.8,35.3,M,-21.8,M,,*65
2023-07-21T18:13:41.4121859Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,181341.00,4437.5833,N,12402.8830,W,2,12,0.8,35.4,M,-21.8,M,,*63
2023-07-21T18:13:42.9724150Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,181342.00,4437.5832,N,12402.8829,W,2,12,0.8,35.7,M,-21.8,M,,*6A
2023-07-21T18:13:44.0925472Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,181343.00,4437.5831,N,12402.8829,W,2,12,0.8,35.8,M,-21.8,M,,*67
2023-07-21T18:13:44.4221055Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,181344.00,4437.5830,N,12402.8830,W,2,12,0.8,36.0,M,-21.8,M,,*62
2023-07-21T18:13:46.0918441Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,181345.00,4437.5830,N,12402.8830,W,2,12,0.8,36.1,M,-21.8,M,,*62
2023-07-21T18:13:46.4125081Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,181346.00,4437.5829,N,12402.8830,W,2,12,0.8,36.2,M,-21.8,M,,*6A
