ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: SciGPS-Derived-DD-Lon-Message
2023-07-17T21:35:08.2785976Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875817,12452.5491W
2023-07-17T21:35:09.7392499Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87582,12452.5493W
2023-07-17T21:35:10.4491637Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875822,12452.5494W
2023-07-17T21:35:11.2796038Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875822,12452.5493W
2023-07-17T21:35:12.2792548Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875821,12452.5492W
2023-07-17T21:35:13.2789116Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875819,12452.5491W
2023-07-17T21:35:14.2795767Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875819,12452.5492W
2023-07-17T21:35:15.2792611Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875822,12452.5495W
2023-07-17T21:35:16.7392178Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875825,12452.5495W
2023-07-17T21:35:17.4500861Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875824,12452.5494W
2023-07-17T21:35:18.2795341Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875823,12452.5494W
2023-07-17T21:35:19.2801819Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875822,12452.5493W
2023-07-17T21:35:21.0395763Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875822,12452.5493W
2023-07-17T21:35:21.6399517Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87582,12452.5491W
2023-07-17T21:35:22.2801734Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875818,12452.5491W
2023-07-17T21:35:23.2798821Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875819,12452.5492W
2023-07-17T21:35:24.6300527Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875822,12452.5495W
2023-07-17T21:35:26.1106368Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875827,12452.5497W
2023-07-17T21:35:26.4501324Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875828,12452.5497W
2023-07-17T21:35:27.2399863Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875828,12452.5496W
2023-07-17T21:35:29.1209631Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875827,12452.5496W
2023-07-17T21:35:29.4406099Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875828,12452.5498W
2023-07-17T21:35:30.2401428Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875831,12452.5499W
2023-07-17T21:35:32.1110173Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875834,12452.5502W
2023-07-17T21:35:32.4505609Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875838,12452.5504W
2023-07-17T21:35:34.1104214Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875842,12452.5506W
2023-07-17T21:35:34.4409784Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875842,12452.5505W
2023-07-17T21:35:36.1107643Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87584,12452.5503W
2023-07-17T21:35:36.4512301Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875838,12452.5503W
2023-07-17T21:35:37.2408556Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875841,12452.5506W
2023-07-17T21:35:39.1110302Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875844,12452.5507W
2023-07-17T21:35:39.4415632Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875846,12452.5508W
2023-07-17T21:35:40.2416032Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875847,12452.5508W
2023-07-17T21:35:42.1029963Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875847,12452.5509W
2023-07-17T21:35:42.4379069Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87585,12452.5511W
2023-07-17T21:35:43.3750468Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875852,12452.5511W
2023-07-17T21:35:44.2141982Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875851,12452.551W
2023-07-17T21:35:46.0841085Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875851,12452.5511W
2023-07-17T21:35:46.4245840Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875853,12452.5512W
2023-07-17T21:35:48.0844117Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875853,12452.5512W
2023-07-17T21:35:48.4249362Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875853,12452.5512W
2023-07-17T21:35:49.3748099Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875854,12452.5513W
2023-07-17T21:35:50.2241457Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875857,12452.5515W
2023-07-17T21:35:52.0846386Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875859,12452.5516W
2023-07-17T21:35:52.4251303Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87586,12452.5516W
2023-07-17T21:35:54.0849560Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875859,12452.5515W
2023-07-17T21:35:54.4244607Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875858,12452.5514W
2023-07-17T21:35:56.0852865Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875857,12452.5514W
2023-07-17T21:35:56.4248002Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875858,12452.5515W
2023-07-17T21:35:58.3156199Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87586,12452.5517W
2023-07-17T21:35:58.6750410Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875864,12452.552W
2023-07-17T21:35:59.3750301Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875867,12452.552W
2023-07-17T21:36:00.2253441Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875866,12452.5519W
2023-07-17T21:36:02.0853564Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875866,12452.552W
2023-07-17T21:36:02.4258433Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875868,12452.5522W
2023-07-17T21:36:04.1852735Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87587,12452.5522W
2023-07-17T21:36:04.4252052Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875869,12452.5521W
2023-07-17T21:36:06.0860686Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87587,12452.5523W
2023-07-17T21:36:06.4260817Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875873,12452.5525W
2023-07-17T21:36:07.2256592Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875878,12452.5529W
2023-07-17T21:36:09.0856078Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875882,12452.553W
2023-07-17T21:36:09.4260743Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875882,12452.5528W
2023-07-17T21:36:10.6861157Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875879,12452.5527W
2023-07-17T21:36:12.0860627Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87588,12452.5529W
2023-07-17T21:36:12.4265486Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875883,12452.5531W
2023-07-17T21:36:13.3757557Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875887,12452.5533W
2023-07-17T21:36:14.2360290Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87589,12452.5535W
2023-07-17T21:36:16.1859405Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875891,12452.5534W
2023-07-17T21:36:16.6867368Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87589,12452.5534W
2023-07-17T21:36:18.0867023Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875888,12452.5531W
2023-07-17T21:36:18.4262049Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875885,12452.5531W
2023-07-17T21:36:19.3770887Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875887,12452.5533W
2023-07-17T21:36:20.2363847Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875891,12452.5536W
2023-07-17T21:36:21.2370259Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875895,12452.5538W
2023-07-17T21:36:23.0870109Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875897,12452.5538W
2023-07-17T21:36:23.4265203Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875895,12452.5536W
2023-07-17T21:36:24.2768370Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875892,12452.5535W
2023-07-17T21:36:26.0870189Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875889,12452.5532W
2023-07-17T21:36:26.4175731Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875886,12452.5531W
2023-07-17T21:36:27.2370002Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875888,12452.5535W
2023-07-17T21:36:28.8271345Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875894,12452.5538W
2023-07-17T21:36:30.0871661Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875896,12452.5537W
2023-07-17T21:36:30.4177222Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875892,12452.5533W
2023-07-17T21:36:31.2372211Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875886,12452.553W
2023-07-17T21:36:33.0871381Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875883,12452.553W
2023-07-17T21:36:33.4177136Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875885,12452.5532W
2023-07-17T21:36:34.8375397Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875888,12452.5534W
2023-07-17T21:36:36.0881423Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875892,12452.5536W
2023-07-17T21:36:36.4276489Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875892,12452.5535W
2023-07-17T21:36:37.2382419Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875889,12452.5532W
2023-07-17T21:36:38.2379281Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875884,12452.5529W
2023-07-17T21:36:40.0879077Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875882,12452.5529W
2023-07-17T21:36:40.8177260Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875885,12452.5533W
2023-07-17T21:36:41.2478513Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875892,12452.5537W
2023-07-17T21:36:42.2485576Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875894,12452.5536W
2023-07-17T21:36:43.4085251Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875892,12452.5534W
2023-07-17T21:36:44.2379881Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875888,12452.5532W
2023-07-17T21:36:45.2386440Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875888,12452.5533W
2023-07-17T21:36:47.1683216Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875888,12452.5533W
2023-07-17T21:36:47.4182282Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875888,12452.5532W
2023-07-17T21:36:48.2386733Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875887,12452.5532W
2023-07-17T21:36:50.0887988Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875888,12452.5534W
2023-07-17T21:36:50.4183597Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875892,12452.5536W
2023-07-17T21:36:51.2487765Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875893,12452.5536W
2023-07-17T21:36:52.2494166Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875893,12452.5536W
2023-07-17T21:36:53.7389643Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875894,12452.5537W
2023-07-17T21:36:54.2895715Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875897,12452.5539W
2023-07-17T21:36:55.2494145Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875899,12452.554W
2023-07-17T21:36:56.4193273Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875899,12452.5539W
2023-07-17T21:36:57.2488399Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875898,12452.5539W
2023-07-17T21:36:58.2495040Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875899,12452.554W
2023-07-17T21:36:59.9799946Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875901,12452.5541W
2023-07-17T21:37:00.6600227Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875903,12452.5543W
2023-07-17T21:37:01.2594554Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875906,12452.5544W
2023-07-17T21:37:02.2600867Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875908,12452.5545W
2023-07-17T21:37:03.4200791Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875909,12452.5546W
2023-07-17T21:37:04.2495089Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875912,12452.5549W
2023-07-17T21:37:05.2600767Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875916,12452.555W
2023-07-17T21:37:06.2597762Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875918,12452.5551W
2023-07-17T21:37:07.6596905Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875918,12452.555W
2023-07-17T21:37:08.2600953Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875918,12452.5552W
2023-07-17T21:37:09.2598835Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875921,12452.5553W
2023-07-17T21:37:10.4198331Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875923,12452.5555W
2023-07-17T21:37:11.2601712Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875926,12452.5556W
2023-07-17T21:37:12.2608488Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875928,12452.5557W
2023-07-17T21:37:13.9207606Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875929,12452.5558W
2023-07-17T21:37:14.2603036Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875927,12452.5555W
2023-07-17T21:37:15.2609257Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875923,12452.5553W
2023-07-17T21:37:16.2606346Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875922,12452.5553W
2023-07-17T21:37:17.4206410Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875923,12452.5555W
2023-07-17T21:37:18.2609876Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875926,12452.5556W
2023-07-17T21:37:19.2606627Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875927,12452.5556W
2023-07-17T21:37:20.8408414Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875927,12452.5556W
2023-07-17T21:37:21.2612110Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875927,12452.5556W
2023-07-17T21:37:22.2608891Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875926,12452.5555W
2023-07-17T21:37:23.4009709Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875922,12452.5552W
2023-07-17T21:37:24.3011138Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87592,12452.5552W
2023-07-17T21:37:25.2609331Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875922,12452.5555W
2023-07-17T21:37:26.9814486Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875927,12452.5558W
2023-07-17T21:37:27.6714476Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875931,12452.5559W
2023-07-17T21:37:28.2718377Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875931,12452.5558W
2023-07-17T21:37:29.2714295Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87593,12452.5558W
2023-07-17T21:37:31.0915669Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875931,12452.5559W
2023-07-17T21:37:31.4221216Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875933,12452.5561W
2023-07-17T21:37:32.3819565Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875937,12452.5563W
2023-07-17T21:37:33.8516077Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.87594,12452.5565W
2023-07-17T21:37:35.0922070Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875943,12452.5566W
2023-07-17T21:37:35.4317352Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875945,12452.5568W
2023-07-17T21:37:37.0925274Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875948,12452.5569W
2023-07-17T21:37:37.4221156Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.875949,12452.557W
