ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: GNSS-6452-$GPGGA
2023-06-23T22:34:48.0863401Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223447.00,4437.5851,N,12402.8882,W,2,12,0.8,27.5,M,-21.8,M,,*66
2023-06-23T22:34:48.4168443Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223448.00,4437.5851,N,12402.8882,W,2,12,0.8,27.6,M,-21.8,M,,*6A
2023-06-23T22:34:49.3768541Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223449.00,4437.5851,N,12402.8883,W,2,12,0.8,27.6,M,-21.8,M,,*6A
2023-06-23T22:34:50.9265508Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223450.00,4437.5851,N,12402.8882,W,2,12,0.8,27.6,M,-21.8,M,,*63
2023-06-23T22:34:51.6467625Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223451.00,4437.5851,N,12402.8883,W,2,12,0.8,27.5,M,-21.8,M,,*60
2023-06-23T22:34:53.0870220Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223452.00,4437.5852,N,12402.8883,W,2,12,0.8,27.5,M,-21.8,M,,*60
2023-06-23T22:34:53.4174929Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223453.00,4437.5851,N,12402.8883,W,2,12,0.8,27.5,M,-21.8,M,,*62
2023-06-23T22:34:54.3769687Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223454.00,4437.5852,N,12402.8883,W,2,12,0.8,27.5,M,-21.8,M,,*66
2023-06-23T22:34:56.0875887Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223455.00,4437.5852,N,12402.8884,W,2,12,0.8,27.5,M,-21.8,M,,*60
2023-06-23T22:34:56.4071893Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223456.00,4437.5852,N,12402.8884,W,2,12,0.8,27.5,M,-21.8,M,,*63
2023-06-23T22:34:57.8672948Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223457.00,4437.5852,N,12402.8884,W,2,12,0.8,27.5,M,-21.8,M,,*62
2023-06-23T22:34:58.3972675Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223458.00,4437.5852,N,12402.8885,W,2,12,0.8,27.5,M,-21.8,M,,*6C
2023-06-23T22:35:00.0871238Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223459.00,4437.5852,N,12402.8885,W,2,12,0.8,27.5,M,-21.8,M,,*6D
2023-06-23T22:35:00.4076816Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223500.00,4437.5852,N,12402.8885,W,2,12,0.8,27.4,M,-21.8,M,,*61
2023-06-23T22:35:01.3774992Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223501.00,4437.5852,N,12402.8885,W,2,12,0.8,27.4,M,-21.8,M,,*60
2023-06-23T22:35:03.3179086Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223502.00,4437.5853,N,12402.8885,W,2,12,0.8,27.4,M,-21.8,M,,*62
2023-06-23T22:35:03.6475052Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223503.00,4437.5852,N,12402.8885,W,2,12,0.8,27.4,M,-21.8,M,,*62
2023-06-23T22:35:04.3882527Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223504.00,4437.5853,N,12402.8886,W,2,12,0.8,27.4,M,-21.8,M,,*67
2023-06-23T22:35:05.4018702Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223505.00,4437.5853,N,12402.8885,W,2,12,0.8,27.4,M,-21.8,M,,*65
2023-06-23T22:35:06.3875705Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223506.00,4437.5853,N,12402.8886,W,2,12,0.8,27.4,M,-21.8,M,,*65
2023-06-23T22:35:08.0882620Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223507.00,4437.5853,N,12402.8886,W,2,12,0.8,27.4,M,-21.8,M,,*64
2023-06-23T22:35:08.4078857Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223508.00,4437.5853,N,12402.8886,W,2,12,0.8,27.3,M,-21.8,M,,*6C
2023-06-23T22:35:11.0882611Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223510.00,4437.5853,N,12402.8886,W,2,12,0.8,27.3,M,-21.8,M,,*65
2023-06-23T22:35:11.4081081Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223511.00,4437.5852,N,12402.8886,W,2,12,0.8,27.3,M,-21.8,M,,*65
2023-06-23T22:35:12.3884558Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223512.00,4437.5852,N,12402.8886,W,2,12,0.8,27.3,M,-21.8,M,,*66
2023-06-23T22:35:13.4080272Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223513.00,4437.5852,N,12402.8886,W,2,12,0.8,27.2,M,-21.8,M,,*66
2023-06-23T22:35:15.0932282Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,223514.00,4437.5852,N,12402.8886,W,2,12,0.8,27.2,M,-21.8,M,,*61
