ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG Conductivity Difference -Message
2021-09-03T21:32:37.2949052Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,3.58044,3.580435,0
2021-09-03T21:32:39.2523812Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,NaN,3.580435,NaN
2021-09-03T21:32:40.2619576Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.008,3.580435,3.57243
2021-09-03T21:32:40.2947953Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00671,3.579145,3.57243
2021-09-03T21:32:41.3024029Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00745,3.579145,3.5717
2021-09-03T21:32:42.3319116Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00814,3.579145,3.57101
2021-09-03T21:32:43.2946982Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00585,3.57686,3.57101
2021-09-03T21:32:43.3723586Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00679,3.57686,3.57007
2021-09-03T21:32:44.4120046Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00762,3.57686,3.56924
2021-09-03T21:32:45.4424826Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00805,3.57686,3.56881
2021-09-03T21:32:46.2947756Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00536,3.574175,3.56881
2021-09-03T21:32:46.4819615Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00568,3.574175,3.5685
2021-09-03T21:32:47.5124485Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00581,3.574175,3.56836
2021-09-03T21:32:48.5519097Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00564,3.574175,3.56853
2021-09-03T21:32:49.2956573Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00406,3.572588,3.56853
2021-09-03T21:32:49.5923772Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00398,3.572588,3.56861
2021-09-03T21:32:50.6218827Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00415,3.572588,3.56844
2021-09-03T21:32:51.6623442Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00419,3.572588,3.5684
2021-09-03T21:32:52.2955562Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.0027,3.571098,3.5684
2021-09-03T21:32:52.6928334Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00262,3.571098,3.56848
2021-09-03T21:32:53.7323027Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00262,3.571098,3.56848
2021-09-03T21:32:54.7628021Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00279,3.571098,3.56831
2021-09-03T21:32:55.2954694Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00219,3.570501,3.56831
2021-09-03T21:32:55.8022691Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00239,3.570501,3.56811
2021-09-03T21:32:56.8427288Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.0025,3.570501,3.568
2021-09-03T21:32:57.8722235Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.0025,3.570501,3.568
2021-09-03T21:32:58.2953670Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.0019,3.569904,3.568
2021-09-03T21:32:58.9126953Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00188,3.569904,3.56802
2021-09-03T21:32:59.9431956Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00187,3.569904,3.56803
2021-09-03T21:33:00.9826748Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00187,3.569904,3.56803
2021-09-03T21:33:01.2952655Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00098,3.569012,3.56803
2021-09-03T21:33:02.0231119Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00091,3.569012,3.5681
2021-09-03T21:33:03.0526231Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00083,3.569012,3.56818
2021-09-03T21:33:04.0930717Z, 565520b6-b051-4231-b689-8e2a273c1761, $DERIV,0.00076,3.569012,3.56825
