ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-2174150-3392-Message
2021-07-22 19:53:39Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           1         9.6206         3.659934        33.8329        10.0334      1488.53        10.0334
2021-07-22 19:53:42Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           2         9.6213         3.659834        33.8312         9.9995      1488.41         9.9995
2021-07-22 19:53:45Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           3         9.6221         3.659635        33.8284        10.0431      1488.56        10.0431
2021-07-22 19:53:48Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           4         9.6213         3.659437        33.8271         9.9852      1488.35         9.9852
2021-07-22 19:53:51Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           5         9.6373         3.660726        33.8253         9.9266      1488.14         9.9266
2021-07-22 19:53:54Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           6         9.6532         3.661522        33.8185         9.9587      1488.24         9.9587
2021-07-22 19:53:57Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           7         9.6669         3.662418        33.8148        10.0025      1488.40        10.0025
2021-07-22 19:54:00Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           8         9.6654         3.662418        33.8162         9.9586      1488.24         9.9586
2021-07-22 19:54:03Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           9         9.6593         3.662219        33.8199         9.9640      1488.26         9.9640
2021-07-22 19:54:06Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          10         9.6510         3.662418        33.8298         9.8740      1487.95         9.8740
2021-07-22 19:54:09Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          11         9.6464         3.661622        33.8259         9.9455      1488.21         9.9455
2021-07-22 19:54:12Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          12         9.6213         3.659636        33.8292         9.9409      1488.19         9.9409
2021-07-22 19:54:15Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          13         9.5993         3.659039        33.8438         9.9993      1488.42         9.9993
2021-07-22 19:54:18Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          14         9.6001         3.659238        33.8451        10.0020      1488.43        10.0020
2021-07-22 19:54:21Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          15         9.5970         3.658840        33.8439        10.0276      1488.52        10.0276
2021-07-22 19:54:24Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          16         9.5856         3.658442        33.8505         9.9763      1488.35         9.9763
2021-07-22 19:54:27Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          17         9.5757         3.657149        33.8465        10.0008      1488.43        10.0008
2021-07-22 19:54:30Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          18         9.5628         3.656752        33.8547         9.9613      1488.30         9.9613
2021-07-22 19:54:33Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          19         9.5689         3.656751        33.8489         9.9584      1488.28         9.9584
2021-07-22 19:54:36Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          20         9.5780         3.657646        33.8495         9.9359      1488.20         9.9359
2021-07-22 19:54:39Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          21         9.5955         3.658939        33.8463         9.9319      1488.18         9.9319
2021-07-22 19:54:42Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          22         9.6160         3.659934        33.8372         9.9650      1488.29         9.9650
2021-07-22 19:54:45Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          23         9.6213         3.660232        33.8353        10.0221      1488.49        10.0221
2021-07-22 19:54:48Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          24         9.6228         3.660627        33.8379        10.0015      1488.42        10.0015
2021-07-22 19:54:51Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          25         9.6183         3.660332        33.8392        10.0196      1488.49        10.0196
2021-07-22 19:54:54Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          26         9.6130         3.660133        33.8421        10.0158      1488.48        10.0158
2021-07-22 19:54:57Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          27         9.6001         3.659337        33.8461        10.0231      1488.51        10.0231
2021-07-22 19:55:00Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          28         9.5932         3.658840        33.8475         9.9883      1488.39         9.9883
2021-07-22 19:55:03Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          29         9.5970         3.658939        33.8449        10.0253      1488.52        10.0253
2021-07-22 19:55:06Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          30         9.6038         3.660034        33.8497        10.0673      1488.67        10.0673
2021-07-22 19:55:09Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          31         9.6213         3.660926        33.8424         9.9898      1488.39         9.9898
2021-07-22 19:55:12Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          32         9.6396         3.662020        33.8365        10.0305      1488.52        10.0305
2021-07-22 19:55:15Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          33         9.6494         3.662816        33.8353         9.9991      1488.41         9.9991
2021-07-22 19:55:18Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          34         9.6547         3.663310        33.8354        10.0124      1488.46        10.0124
2021-07-22 19:55:21Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          35         9.6578         3.663509        33.8346        10.0644      1488.64        10.0644
2021-07-22 19:55:24Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          36         9.6616         3.663907        33.8351        10.0289      1488.52        10.0289
2021-07-22 19:55:27Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          37         9.6676         3.664704        33.8376        10.0468      1488.58        10.0468
2021-07-22 19:55:30Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          38         9.6753         3.664903        33.8325        10.0821      1488.70        10.0821
2021-07-22 19:55:33Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          39         9.6722         3.665002        33.8364        10.0586      1488.63        10.0586
2021-07-22 19:55:36Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          40         9.6715         3.664903        33.8360        10.0813      1488.71        10.0813
2021-07-22 19:55:39Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          41         9.6745         3.665098        33.8352        10.0748      1488.68        10.0748
2021-07-22 19:55:42Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          42         9.6813         3.665795        33.8359        10.0511      1488.60        10.0511
2021-07-22 19:55:45Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          43         9.6897         3.666393        33.8342        10.0410      1488.56        10.0410
2021-07-22 19:55:48Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          44         9.7026         3.666890        33.8272        10.0236      1488.49        10.0236
2021-07-22 19:55:51Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          45         9.7102         3.667683        33.8281        10.0508      1488.59        10.0508
