ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-2174150-3392-Message
2021-07-14 00:00:00Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447809        11.7291         3.847683        33.7628        11.6760      1494.23        11.6760
2021-07-14 00:00:03Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447810        11.7254         3.847483        33.7643        11.6737      1494.23        11.6737
2021-07-14 00:00:06Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447811        11.7239         3.847384        33.7646        11.6691      1494.21        11.6691
2021-07-14 00:00:09Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447812        11.7218         3.847283        33.7656        11.6653      1494.20        11.6653
2021-07-14 00:00:12Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447813        11.7195         3.847086        33.7657        11.6623      1494.19        11.6623
2021-07-14 00:00:15Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447814        11.7180         3.846886        33.7651        11.6654      1494.20        11.6654
2021-07-14 00:00:18Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447815        11.7173         3.846886        33.7658        11.6708      1494.22        11.6708
2021-07-14 00:00:21Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447816        11.7195         3.846984        33.7647        11.6761      1494.24        11.6761
2021-07-14 00:00:24Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447817        11.7218         3.847086        33.7637        11.6729      1494.22        11.6729
2021-07-14 00:00:27Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447818        11.7218         3.847086        33.7637        11.6806      1494.25        11.6806
2021-07-14 00:00:30Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447819        11.7210         3.846984        33.7634        11.6784      1494.24        11.6784
2021-07-14 00:00:33Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447820        11.7203         3.846886        33.7631        11.6727      1494.22        11.6727
2021-07-14 00:00:36Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447821        11.7188         3.846788        33.7635        11.6670      1494.20        11.6670
2021-07-14 00:00:39Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447822        11.7188         3.846886        33.7644        11.6736      1494.23        11.6736
2021-07-14 00:00:42Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447823        11.7203         3.846984        33.7640        11.6728      1494.22        11.6728
2021-07-14 00:00:45Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447824        11.7225         3.846984        33.7621        11.6724      1494.22        11.6724
2021-07-14 00:00:48Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447825        11.7254         3.841717        33.7079        11.6759      1494.17        11.6759
2021-07-14 00:00:51Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447826        11.7269         3.838434        33.6744        11.6753      1494.12        11.6753
2021-07-14 00:00:54Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447827        11.7276         3.817757        33.4717        11.6766      1493.89        11.6766
2021-07-14 00:00:57Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447828        11.7262         3.831575        33.6080        11.6734      1494.04        11.6734
2021-07-14 00:01:00Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447829        11.7239         3.839928        33.6917        11.6738      1494.14        11.6738
2021-07-14 00:01:03Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447830        11.7239         3.840125        33.6936        11.6758      1494.15        11.6758
2021-07-14 00:01:06Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447831        11.7239         3.840623        33.6985        11.6821      1494.18        11.6821
2021-07-14 00:01:09Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447832        11.7247         3.842015        33.7114        11.6770      1494.18        11.6770
2021-07-14 00:01:12Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447833        11.7254         3.843306        33.7234        11.6789      1494.20        11.6789
2021-07-14 00:01:15Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447834        11.7262         3.843008        33.7198        11.6808      1494.20        11.6808
2021-07-14 00:01:18Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447835        11.7262         3.831974        33.6119        11.6854      1494.08        11.6854
2021-07-14 00:01:21Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447836        11.7262         3.844303        33.7325        11.6847      1494.23        11.6847
2021-07-14 00:01:24Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447837        11.7262         3.846289        33.7519        11.6780      1494.23        11.6780
2021-07-14 00:01:27Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447838        11.7276         3.845693        33.7447        11.6908      1494.26        11.6908
2021-07-14 00:01:30Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447839        11.7284         3.844303        33.7305        11.6951      1494.26        11.6951
2021-07-14 00:01:33Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447840        11.7291         3.844103        33.7278        11.6931      1494.25        11.6931
2021-07-14 00:01:36Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447841        11.7305         3.844699        33.7324        11.6829      1494.22        11.6829
2021-07-14 00:01:39Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447842        11.7313         3.843903        33.7239        11.6812      1494.20        11.6812
2021-07-14 00:01:42Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      447843        11.7335         3.845794        33.7404        11.6823      1494.23        11.6823
