ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-2174150-3392-Message
2021-09-24T04:56:40.3060454Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           1        12.7913         3.590432        30.3870        12.9580      1494.59        12.9580
2021-09-24T04:56:43.2960088Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           2        12.7811         3.589140        30.3830        12.9757      1494.65        12.9757
2021-09-24T04:56:46.2958841Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           3        12.7739         3.588344        30.3814        12.9808      1494.66        12.9808
2021-09-24T04:56:49.2959429Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           4        12.7645         3.587552        30.3815        12.9831      1494.67        12.9831
2021-09-24T04:56:52.2958435Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           5        12.7616         3.586855        30.3772        12.9858      1494.67        12.9858
2021-09-24T04:56:55.2967322Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           6        12.7587         3.585662        30.3684        12.9849      1494.66        12.9849
2021-09-24T04:56:58.2959811Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           7        12.7580         3.585265        30.3652        12.9675      1494.60        12.9675
2021-09-24T04:57:01.2968817Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           8        12.7609         3.584867        30.3591        12.9438      1494.51        12.9438
2021-09-24T04:57:04.2868750Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,           9        12.7667         3.584072        30.3470        12.9322      1494.46        12.9322
2021-09-24T04:57:07.2967274Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          10        12.7717         3.582981        30.3327        12.9579      1494.53        12.9579
2021-09-24T04:57:10.2966250Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          11        12.7753         3.581490        30.3158        12.9074      1494.34        12.9074
2021-09-24T04:57:13.2975151Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          12        12.7833         3.547606        29.9912        12.8600      1493.79        12.8600
2021-09-24T04:57:16.2876121Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          13        12.7891         3.579699        30.2879        12.9293      1494.38        12.9293
2021-09-24T04:57:19.2975379Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          14        12.7869         3.579502        30.2878        12.9119      1494.32        12.9119
2021-09-24T04:57:22.2974240Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          15        12.7833         3.579204        30.2879        12.8965      1494.27        12.8965
2021-09-24T04:57:25.2973262Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          16        12.7717         3.578609        30.2916        12.9005      1494.28        12.9005
2021-09-24T04:57:28.2972249Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          17        12.7623         3.578610        30.2991        12.8601      1494.16        12.8601
2021-09-24T04:57:31.2881565Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          18        12.7580         3.579007        30.3063        12.8119      1494.00        12.8119
2021-09-24T04:57:34.3080842Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          19        12.7457         3.579007        30.3162        12.8023      1493.98        12.8023
2021-09-24T04:57:37.2980281Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          20        12.7305         3.578111        30.3200        12.8465      1494.13        12.8465
2021-09-24T04:57:40.2979294Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          21        12.7312         3.577914        30.3176        12.8422      1494.12        12.8422
2021-09-24T04:57:43.3082120Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          22        12.7305         3.577812        30.3172        12.8359      1494.10        12.8359
2021-09-24T04:57:46.2881995Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          23        12.7254         3.574831        30.2932        12.8218      1494.02        12.8218
2021-09-24T04:57:49.2980589Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          24        12.7138         3.577714        30.3296        12.8192      1494.05        12.8192
2021-09-24T04:57:52.2980797Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          25        12.7030         3.578410        30.3449        12.8350      1494.13        12.8350
2021-09-24T04:57:55.2981592Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          26        12.6769         3.578611        30.3678        12.8366      1494.16        12.8366
2021-09-24T04:57:58.2891017Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          27        12.6661         3.578611        30.3765        12.8229      1494.12        12.8229
2021-09-24T04:58:01.2891615Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          28        12.6704         3.578312        30.3702        12.7964      1494.02        12.7964
2021-09-24T04:58:04.2888995Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          29        12.6668         3.578013        30.3703        12.7444      1493.85        12.7444
2021-09-24T04:58:07.2890150Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          30        12.6639         3.578112        30.3736        12.8085      1494.07        12.8085
2021-09-24T04:58:10.2890882Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          31        12.6588         3.577813        30.3748        12.8425      1494.19        12.8425
2021-09-24T04:58:13.2889871Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          32        12.6588         3.577517        30.3720        12.8359      1494.16        12.8359
2021-09-24T04:58:16.2889565Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          33        12.6617         3.577018        30.3650        12.7917      1494.00        12.7917
2021-09-24T04:58:19.2891596Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          34        12.6617         3.575728        30.3528        12.8194      1494.08        12.8194
2021-09-24T04:58:22.2901675Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          35        12.6552         3.576621        30.3665        12.8029      1494.04        12.8029
2021-09-24T04:58:25.3099936Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          36        12.6371         3.577120        30.3858        12.7854      1494.01        12.7854
2021-09-24T04:58:28.2903922Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          37        12.6327         3.576224        30.3809        12.7861      1494.00        12.7861
2021-09-24T04:58:31.2903533Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          38        12.6421         3.575925        30.3705        12.7863      1493.99        12.7863
2021-09-24T04:58:34.2902805Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          39        12.6552         3.575430        30.3553        12.7699      1493.92        12.7699
2021-09-24T04:58:37.2901446Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          40        12.6588         3.574238        30.3411        12.7827      1493.94        12.7827
2021-09-24T04:58:40.2900615Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          41        12.6588         3.574435        30.3430        12.7803      1493.94        12.7803
2021-09-24T04:58:43.2901193Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          42        12.6573         3.573841        30.3386        12.7624      1493.87        12.7624
2021-09-24T04:58:46.2910041Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          43        12.6559         3.573739        30.3388        12.7621      1493.87        12.7621
2021-09-24T04:58:49.2910087Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          44        12.6486         3.573641        30.3437        12.7703      1493.90        12.7703
2021-09-24T04:58:52.2909927Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          45        12.6436         3.573444        30.3459        12.7601      1493.87        12.7601
2021-09-24T04:58:55.2909223Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          46        12.6436         3.572548        30.3375        12.7553      1493.85        12.7553
2021-09-24T04:58:58.2909302Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          47        12.6334         3.573044        30.3503        12.7408      1493.81        12.7408
2021-09-24T04:59:01.2908112Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          48        12.6342         3.572749        30.3469        12.7408      1493.81        12.7408
2021-09-24T04:59:04.2908064Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          49        12.6327         3.572749        30.3481        12.7425      1493.82        12.7425
2021-09-24T04:59:07.3116273Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,          50        12.6277         3.572450        30.3493        12.7398      1493.81        12.7398
