ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: Fluorometer-6993RTD-Message
2023-07-11T23:59:58.4714470Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7099 ::  7/11/23 15:11:00 = 0.815  (RAW)   11.7 (C)
2023-07-12T00:00:03.4710114Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7100 ::  7/11/23 15:11:05 = 0.814  (RAW)   11.7 (C)
2023-07-12T00:00:08.4622425Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7101 ::  7/11/23 15:11:10 = 0.808  (RAW)   11.7 (C)
2023-07-12T00:00:13.4217261Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7102 ::  7/11/23 15:11:15 = 0.809  (RAW)   11.7 (C)
2023-07-12T00:00:18.4225177Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7103 ::  7/11/23 15:11:20 = 0.810  (RAW)   11.7 (C)
2023-07-12T00:00:23.4233544Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7104 ::  7/11/23 15:11:25 = 0.810  (RAW)   11.7 (C)
2023-07-12T00:00:28.4231238Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7105 ::  7/11/23 15:11:30 = 0.811  (RAW)   11.7 (C)
2023-07-12T00:00:33.4831758Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7106 ::  7/11/23 15:11:35 = 0.815  (RAW)   11.7 (C)
2023-07-12T00:00:38.4237536Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7107 ::  7/11/23 15:11:40 = 0.924  (RAW)   11.7 (C)
2023-07-12T00:00:43.4240925Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7108 ::  7/11/23 15:11:45 = 0.965  (RAW)   11.7 (C)
2023-07-12T00:00:48.4244114Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7109 ::  7/11/23 15:11:50 = 0.815  (RAW)   11.7 (C)
2023-07-12T00:00:53.4346398Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7110 ::  7/11/23 15:11:55 = 0.815  (RAW)   11.7 (C)
2023-07-12T00:00:58.4350025Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  7111 ::  7/11/23 15:12:00 = 0.812  (RAW)   11.7 (C)
