ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: Fluorometer-6993RTD-Message
2023-07-15T23:59:57.2376865Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6218 ::  7/15/23 15:10:55 = 0.879  (RAW)   11.9 (C)
2023-07-16T00:00:02.2372731Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6219 ::  7/15/23 15:11:00 = 0.883  (RAW)   11.9 (C)
2023-07-16T00:00:07.2375659Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6220 ::  7/15/23 15:11:05 = 0.876  (RAW)   11.9 (C)
2023-07-16T00:00:12.1883278Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6221 ::  7/15/23 15:11:10 = 0.886  (RAW)   11.9 (C)
2023-07-16T00:00:17.1886498Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6222 ::  7/15/23 15:11:15 = 0.881  (RAW)   11.9 (C)
2023-07-16T00:00:22.1890165Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6223 ::  7/15/23 15:11:20 = 0.878  (RAW)   11.9 (C)
2023-07-16T00:00:27.1894698Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6224 ::  7/15/23 15:11:25 = 0.880  (RAW)   11.9 (C)
2023-07-16T00:00:32.1893969Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6225 ::  7/15/23 15:11:30 = 0.873  (RAW)   11.9 (C)
2023-07-16T00:00:37.1996713Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6226 ::  7/15/23 15:11:35 = 0.878  (RAW)   11.9 (C)
2023-07-16T00:00:42.1999913Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6227 ::  7/15/23 15:11:40 = 0.877  (RAW)   11.9 (C)
2023-07-16T00:00:47.2004453Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6228 ::  7/15/23 15:11:45 = 0.874  (RAW)   11.9 (C)
2023-07-16T00:00:52.2008178Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6229 ::  7/15/23 15:11:50 = 0.878  (RAW)   11.9 (C)
2023-07-16T00:00:57.2011097Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6230 ::  7/15/23 15:11:55 = 0.877  (RAW)   11.9 (C)
2023-07-16T00:01:02.2014269Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6231 ::  7/15/23 15:12:00 = 0.872  (RAW)   11.9 (C)
2023-07-16T00:01:07.2117092Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6232 ::  7/15/23 15:12:05 = 0.880  (RAW)   11.9 (C)
2023-07-16T00:01:12.2130096Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6233 ::  7/15/23 15:12:10 = 0.873  (RAW)   11.9 (C)
2023-07-16T00:01:17.2133248Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6234 ::  7/15/23 15:12:15 = 0.867  (RAW)   11.9 (C)
2023-07-16T00:01:22.2136549Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6235 ::  7/15/23 15:12:20 = 0.873  (RAW)   11.9 (C)
2023-07-16T00:01:27.2139731Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6236 ::  7/15/23 15:12:25 = 0.872  (RAW)   11.9 (C)
2023-07-16T00:01:32.2142921Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6237 ::  7/15/23 15:12:30 = 0.871  (RAW)   11.9 (C)
2023-07-16T00:01:37.2246351Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6238 ::  7/15/23 15:12:35 = 0.870  (RAW)   11.9 (C)
2023-07-16T00:01:42.2249530Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6239 ::  7/15/23 15:12:40 = 0.876  (RAW)   11.9 (C)
2023-07-16T00:01:47.2247025Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6240 ::  7/15/23 15:12:45 = 0.878  (RAW)   11.9 (C)
2023-07-16T00:01:52.2250309Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6241 ::  7/15/23 15:12:50 = 0.884  (RAW)   11.9 (C)
2023-07-16T00:01:57.2257088Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6242 ::  7/15/23 15:12:55 = 0.875  (RAW)   11.9 (C)
2023-07-16T00:02:02.2260423Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6243 ::  7/15/23 15:13:00 = 0.877  (RAW)   11.9 (C)
2023-07-16T00:02:07.2363692Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6244 ::  7/15/23 15:13:05 = 0.870  (RAW)   11.9 (C)
2023-07-16T00:02:12.2371199Z, 7fda8203-a249-e411-b0cc-f8bc1246af59, 0  6245 ::  7/15/23 15:13:10 = 0.880  (RAW)   11.9 (C)
