ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: SciGPS-Derived-DD-Lon-Message
2021-06-11 20:02:26Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048136,-124.048165
2021-06-11 20:02:28Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048162,-124.04816
2021-06-11 20:02:29Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048161,-124.048161666667
2021-06-11 20:02:31Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048161,-124.04816
2021-06-11 20:02:32Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048161,-124.048161666667
2021-06-11 20:02:34Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048158,-124.048153333333
2021-06-11 20:02:35Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048152,-124.04815
2021-06-11 20:02:37Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.04815,-124.04815
2021-06-11 20:02:38Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048148,-124.048145
2021-06-11 20:02:40Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048143,-124.048141666667
2021-06-11 20:02:41Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.04814,-124.048138333333
2021-06-11 20:02:43Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048133,-124.048128333333
2021-06-11 20:02:44Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.04813,-124.048131666667
2021-06-11 20:02:46Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048134,-124.048136666667
2021-06-11 20:02:47Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048138,-124.04814
2021-06-11 20:02:49Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048138,-124.048136666667
2021-06-11 20:02:50Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048138,-124.04814
2021-06-11 20:02:52Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048141,-124.048141666667
2021-06-11 20:02:53Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048142,-124.048143333333
2021-06-11 20:02:55Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048143,-124.048143333333
2021-06-11 20:02:56Z, 59da8203-a249-e411-b0cc-f8bc1246af59, $DERIV,-124.048142,-124.048141666667
