ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: GNSS-6452-$GPGGA
2021-09-03T21:33:04.0860843Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213303.00,4425.4389,N,12423.6123,W,1,10,0.8,22.6,M,-22.5,M,,*68
2021-09-03T21:33:05.6353488Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213304.00,4425.4386,N,12423.6163,W,1,10,0.8,23.0,M,-22.5,M,,*63
2021-09-03T21:33:07.0959273Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213306.00,4425.4378,N,12423.6240,W,1,10,0.8,22.8,M,-22.5,M,,*6B
2021-09-03T21:33:08.6362228Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213307.00,4425.4372,N,12423.6277,W,1,10,0.8,21.3,M,-22.5,M,,*6C
2021-09-03T21:33:10.0958322Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213309.00,4425.4364,N,12423.6351,W,1,10,0.8,20.7,M,-22.5,M,,*65
2021-09-03T21:33:11.6361326Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213310.00,4425.4360,N,12423.6390,W,1,10,0.8,22.1,M,-22.5,M,,*60
2021-09-03T21:33:13.0957388Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213312.00,4425.4352,N,12423.6468,W,1,10,0.8,21.6,M,-22.5,M,,*67
2021-09-03T21:33:14.6360074Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213313.00,4425.4347,N,12423.6506,W,1,10,0.8,20.2,M,-22.5,M,,*6E
2021-09-03T21:33:16.0956738Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213315.00,4425.4336,N,12423.6582,W,1,10,0.8,23.1,M,-22.5,M,,*62
2021-09-03T21:33:17.6359828Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213316.00,4425.4333,N,12423.6621,W,1,10,0.8,22.7,M,-22.5,M,,*69
2021-09-03T21:33:19.0965179Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213318.00,4425.4324,N,12423.6698,W,1,10,0.8,26.5,M,-22.5,M,,*65
2021-09-03T21:33:20.6358190Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213319.00,4425.4317,N,12423.6737,W,1,10,0.8,26.6,M,-22.5,M,,*63
2021-09-03T21:33:22.0964346Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213321.00,4425.4304,N,12423.6814,W,1,10,0.8,23.3,M,-22.5,M,,*64
2021-09-03T21:33:23.6366877Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213322.00,4425.4300,N,12423.6852,W,1,10,0.8,22.9,M,-22.5,M,,*6A
2021-09-03T21:33:25.0963323Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213324.00,4425.4293,N,12423.6929,W,1,10,0.8,19.8,M,-22.5,M,,*63
2021-09-03T21:33:26.6366034Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213325.00,4425.4289,N,12423.6969,W,1,10,0.8,20.6,M,-22.5,M,,*69
2021-09-03T21:33:28.0962345Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213327.00,4425.4278,N,12423.7047,W,1,10,0.8,18.4,M,-22.5,M,,*68
2021-09-03T21:33:29.6364978Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,213328.00,4425.4273,N,12423.7084,W,1,10,0.8,20.8,M,-22.5,M,,*64
