ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: GNSS-6452-$GPGGA
2021-06-11 20:02:26Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200225.00,4437.5850,N,12402.8899,W,1,07,1.0,30.2,M,-21.8,M,,*61
2021-06-11 20:02:28Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200227.00,4437.5853,N,12402.8896,W,1,07,1.0,30.0,M,-21.8,M,,*6D
2021-06-11 20:02:29Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200228.00,4437.5854,N,12402.8897,W,1,07,1.0,29.9,M,-21.8,M,,*65
2021-06-11 20:02:31Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200230.00,4437.5858,N,12402.8896,W,1,07,1.0,30.0,M,-21.8,M,,*60
2021-06-11 20:02:32Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200231.00,4437.5859,N,12402.8897,W,1,07,1.0,30.0,M,-21.8,M,,*61
2021-06-11 20:02:34Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200233.00,4437.5862,N,12402.8892,W,1,07,1.0,29.9,M,-21.8,M,,*6F
2021-06-11 20:02:35Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200234.00,4437.5863,N,12402.8890,W,1,07,1.0,30.0,M,-21.8,M,,*6A
2021-06-11 20:02:37Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200236.00,4437.5863,N,12402.8890,W,1,07,1.0,30.0,M,-21.8,M,,*68
2021-06-11 20:02:38Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200237.00,4437.5863,N,12402.8887,W,1,07,1.0,29.8,M,-21.8,M,,*6F
2021-06-11 20:02:40Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200239.00,4437.5862,N,12402.8885,W,1,07,1.0,29.5,M,-21.8,M,,*6F
2021-06-11 20:02:41Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200240.00,4437.5862,N,12402.8883,W,1,07,1.0,29.3,M,-21.8,M,,*61
2021-06-11 20:02:43Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200242.00,4437.5860,N,12402.8877,W,1,07,1.0,29.4,M,-21.8,M,,*6D
2021-06-11 20:02:44Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200243.00,4437.5863,N,12402.8879,W,1,07,1.0,29.4,M,-21.8,M,,*61
2021-06-11 20:02:46Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200245.00,4437.5866,N,12402.8882,W,1,07,1.0,29.3,M,-21.8,M,,*61
2021-06-11 20:02:47Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200246.00,4437.5867,N,12402.8884,W,1,07,1.0,29.1,M,-21.8,M,,*67
2021-06-11 20:02:49Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200248.00,4437.5870,N,12402.8882,W,1,07,1.0,29.0,M,-21.8,M,,*68
2021-06-11 20:02:50Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200249.00,4437.5870,N,12402.8884,W,1,07,1.0,28.8,M,-21.8,M,,*66
2021-06-11 20:02:52Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200251.00,4437.5868,N,12402.8885,W,1,07,1.0,28.9,M,-21.8,M,,*66
2021-06-11 20:02:53Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200252.00,4437.5869,N,12402.8886,W,1,07,1.0,28.7,M,-21.8,M,,*69
2021-06-11 20:02:55Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200254.00,4437.5869,N,12402.8886,W,1,07,1.0,28.6,M,-21.8,M,,*6E
2021-06-11 20:02:56Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200255.00,4437.5868,N,12402.8885,W,1,07,1.0,28.6,M,-21.8,M,,*6D
2021-06-11 20:02:58Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200257.00,4437.5867,N,12402.8885,W,1,07,1.0,28.5,M,-21.8,M,,*63
2021-06-11 20:02:59Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200258.00,4437.5867,N,12402.8885,W,1,07,1.0,28.5,M,-21.8,M,,*6C
2021-06-11 20:03:01Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200300.00,4437.5866,N,12402.8884,W,1,07,1.0,28.4,M,-21.8,M,,*61
2021-06-11 20:03:02Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200301.00,4437.5866,N,12402.8884,W,1,07,1.0,28.4,M,-21.8,M,,*60
2021-06-11 20:03:04Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200303.00,4437.5865,N,12402.8883,W,1,07,1.0,28.4,M,-21.8,M,,*66
2021-06-11 20:03:05Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200304.00,4437.5865,N,12402.8884,W,1,07,1.0,28.4,M,-21.8,M,,*66
2021-06-11 20:03:07Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200306.00,4437.5864,N,12402.8884,W,1,07,1.0,28.4,M,-21.8,M,,*65
2021-06-11 20:03:08Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200307.00,4437.5864,N,12402.8884,W,1,07,1.0,28.4,M,-21.8,M,,*64
2021-06-11 20:03:10Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200309.00,4437.5864,N,12402.8884,W,1,07,1.0,28.4,M,-21.8,M,,*6A
2021-06-11 20:03:11Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200310.00,4437.5863,N,12402.8884,W,1,07,1.0,28.4,M,-21.8,M,,*65
2021-06-11 20:03:13Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200312.00,4437.5863,N,12402.8884,W,1,07,1.0,28.3,M,-21.8,M,,*60
2021-06-11 20:03:14Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200313.00,4437.5863,N,12402.8884,W,1,07,1.0,28.3,M,-21.8,M,,*61
2021-06-11 20:03:16Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200315.00,4437.5863,N,12402.8884,W,1,07,1.0,28.4,M,-21.8,M,,*60
2021-06-11 20:03:17Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200316.00,4437.5863,N,12402.8884,W,1,07,1.0,28.4,M,-21.8,M,,*63
2021-06-11 20:03:19Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200318.00,4437.5862,N,12402.8884,W,1,07,1.0,28.3,M,-21.8,M,,*6B
2021-06-11 20:03:20Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200319.00,4437.5862,N,12402.8883,W,1,07,1.0,28.3,M,-21.8,M,,*6D
2021-06-11 20:03:22Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200321.00,4437.5861,N,12402.8882,W,1,07,1.0,28.3,M,-21.8,M,,*64
2021-06-11 20:03:23Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200322.00,4437.5861,N,12402.8882,W,1,07,1.0,28.3,M,-21.8,M,,*67
2021-06-11 20:03:25Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200324.00,4437.5860,N,12402.8880,W,1,07,1.0,28.4,M,-21.8,M,,*65
2021-06-11 20:03:26Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200325.00,4437.5854,N,12402.8875,W,1,07,1.0,28.5,M,-21.8,M,,*68
2021-06-11 20:03:28Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200327.00,4437.5853,N,12402.8870,W,1,07,1.0,29.0,M,-21.8,M,,*6C
2021-06-11 20:03:29Z, 6cda8203-a249-e411-b0cc-f8bc1246af59, $GPGGA,200328.00,4437.5852,N,12402.8864,W,1,07,1.0,29.1,M,-21.8,M,,*66
